item_id,order_id,product_id,quantity,unit_price
50877,10346,3010,2,7776.78
50878,10347,3055,3,5489.82
50879,10347,3029,5,5450.71
50880,10347,3054,1,7863.71
50881,10347,3063,1,8882.89
50882,10348,3058,3,3320.24
50883,10348,3010,3,7776.78
50884,10348,3042,4,7907.91
50885,10348,3020,1,2084.50
50886,10349,3038,2,4757.40
50887,10349,3004,2,5297.49
50888,10349,3022,3,6743.13
50889,10350,3059,3,1843.12
50890,10351,3047,4,5127.70
50891,10351,3056,1,6658.86
50892,10351,3040,1,9136.33
50893,10351,3018,5,321.55
50894,10352,3032,2,4321.01
50895,10352,3063,1,8882.89
50896,10352,3017,5,1119.72
50897,10352,3049,5,7944.07
50898,10353,3049,5,7944.07
50899,10353,3043,2,4586.50
50900,10353,3046,2,7701.62
50901,10354,3057,3,1230.80
50902,10354,3049,5,7944.07
50903,10354,3034,1,8191.68
50904,10354,3012,1,2130.35
50905,10355,3042,2,7907.91
50906,10355,3001,3,2786.82
50907,10356,3009,3,7350.17
50908,10356,3027,3,5782.42
50909,10356,3035,5,9738.45
50910,10357,3062,5,995.28
50911,10357,3019,2,6423.62
50912,10357,3024,5,9586.15
50913,10357,3069,1,9192.17
50914,10358,3061,1,3340.34
50915,10358,3031,3,1147.68
50916,10358,3030,3,386.03
50917,10359,3049,4,7944.07
50918,10359,3011,3,8238.17
50919,10359,3048,5,3325.11
50920,10360,3020,1,2084.50
50921,10360,3046,1,7701.62
50922,10361,3059,4,1843.12
50923,10361,3068,5,3066.38
50924,10361,3067,3,2135.05
50925,10362,3009,1,7350.17
50926,10362,3018,3,321.55
50927,10363,3042,3,7907.91
50928,10364,3057,4,1230.80
50929,10364,3064,4,7594.07
50930,10365,3066,2,6193.16
50931,10366,3068,3,3066.38
50932,10367,3008,1,1982.10
50933,10368,3032,5,4321.01
50934,10368,3011,1,8238.17
50935,10368,3040,3,9136.33
50936,10368,3027,1,5782.42
50937,10369,3033,2,6200.52
50938,10370,3062,1,995.28
50939,10370,3069,1,9192.17
50940,10370,3053,4,3472.07
50941,10370,3022,5,6743.13
50942,10371,3059,1,1843.12
50943,10372,3052,5,9740.53
50944,10373,3055,3,5489.82
50945,10373,3039,4,1521.84
50946,10373,3017,1,1119.72
50947,10374,3001,2,2786.82
50948,10374,3019,1,6423.62
50949,10374,3055,3,5489.82
50950,10374,3026,3,2782.42
50951,10375,3026,4,2782.42
50952,10375,3002,1,8781.78
50953,10376,3024,2,9586.15
50954,10377,3024,5,9586.15
50955,10378,3043,2,4586.50
50956,10378,3003,3,8310.63
50957,10378,3042,1,7907.91
50958,10378,3018,1,321.55
50959,10379,3020,4,2084.50
50960,10379,3004,4,5297.49
50961,10379,3052,1,9740.53
50962,10380,3041,1,7025.18
50963,10381,3041,1,7025.18
50964,10381,3019,4,6423.62
50965,10381,3003,4,8310.63
50966,10382,3027,2,5782.42
50967,10382,3067,2,2135.05
50968,10383,3018,1,321.55
50969,10383,3036,1,5720.11
50970,10384,3030,2,386.03
50971,10384,3017,1,1119.72
50972,10384,3024,3,9586.15
50973,10385,3018,1,321.55
50974,10385,3004,1,5297.49
50975,10385,3013,2,3936.12
50976,10385,3006,3,9141.20
50977,10386,3027,2,5782.42
50978,10386,3029,2,5450.71
50979,10386,3013,2,3936.12
50980,10387,3024,1,9586.15
50981,10387,3067,2,2135.05
50982,10387,3049,2,7944.07
50983,10388,3033,4,6200.52
50984,10388,3043,3,4586.50
50985,10389,3017,2,1119.72
50986,10389,3028,5,3181.64
50987,10389,3039,4,1521.84
50988,10390,3039,1,1521.84
50989,10390,3057,2,1230.80
50990,10390,3055,3,5489.82
50991,10391,3055,1,5489.82
50992,10391,3025,5,2144.12
50993,10391,3035,3,9738.45
50994,10391,3023,2,1658.21
50995,10392,3059,5,1843.12
50996,10392,3061,5,3340.34
50997,10392,3032,3,4321.01
50998,10392,3036,2,5720.11
50999,10393,3030,3,386.03
51000,10393,3046,2,7701.62
