item_id,order_id,product_id,quantity,unit_price
52837,11111,3068,4,3066.38
52838,11111,3062,2,995.28
52839,11111,3021,1,5368.53
52840,11111,3067,3,2135.05
52841,11112,3040,4,9136.33
52842,11112,3047,2,5127.70
52843,11113,3061,5,3340.34
52844,11114,3040,1,9136.33
52845,11114,3039,2,1521.84
52846,11114,3015,2,6900.82
52847,11114,3055,2,5489.82
52848,11115,3061,1,3340.34
52849,11116,3042,1,7907.91
52850,11117,3023,5,1658.21
52851,11118,3040,1,9136.33
52852,11118,3044,2,4804.81
52853,11118,3011,2,8238.17
52854,11118,3020,1,2084.50
52855,11119,3063,3,8882.89
52856,11120,3047,4,5127.70
52857,11120,3035,3,9738.45
52858,11120,3009,5,7350.17
52859,11121,3018,4,321.55
52860,11121,3009,4,7350.17
52861,11121,3008,2,1982.10
52862,11121,3035,4,9738.45
52863,11122,3003,2,8310.63
52864,11122,3013,4,3936.12
52865,11122,3046,5,7701.62
52866,11123,3033,2,6200.52
52867,11123,3036,4,5720.11
52868,11123,3022,1,6743.13
52869,11123,3007,4,8009.35
52870,11124,3038,2,4757.40
52871,11124,3070,1,7205.13
52872,11124,3025,5,2144.12
52873,11125,3065,2,4583.45
52874,11125,3064,5,7594.07
52875,11125,3019,2,6423.62
52876,11126,3069,1,9192.17
52877,11126,3002,3,8781.78
52878,11126,3055,3,5489.82
52879,11126,3007,4,8009.35
52880,11127,3030,4,386.03
52881,11127,3018,4,321.55
52882,11128,3035,5,9738.45
52883,11129,3065,1,4583.45
52884,11129,3013,1,3936.12
52885,11129,3059,3,1843.12
52886,11130,3014,5,139.69
52887,11131,3064,5,7594.07
52888,11131,3062,2,995.28
52889,11131,3017,3,1119.72
52890,11131,3004,1,5297.49
52891,11132,3006,5,9141.20
52892,11132,3016,2,3398.57
52893,11133,3017,2,1119.72
52894,11133,3031,5,1147.68
52895,11133,3030,4,386.03
52896,11134,3035,5,9738.45
52897,11135,3062,5,995.28
52898,11135,3044,2,4804.81
52899,11136,3044,5,4804.81
52900,11137,3042,4,7907.91
52901,11137,3016,2,3398.57
52902,11137,3010,5,7776.78
52903,11138,3011,4,8238.17
52904,11138,3037,3,1061.90
52905,11138,3022,4,6743.13
52906,11138,3003,3,8310.63
52907,11139,3040,2,9136.33
52908,11140,3060,2,788.12
52909,11140,3031,4,1147.68
52910,11140,3053,2,3472.07
52911,11141,3011,2,8238.17
52912,11141,3067,1,2135.05
52913,11141,3070,2,7205.13
52914,11142,3061,4,3340.34
52915,11142,3058,4,3320.24
52916,11142,3031,4,1147.68
52917,11143,3034,2,8191.68
52918,11143,3039,3,1521.84
52919,11144,3044,5,4804.81
52920,11144,3039,4,1521.84
52921,11145,3022,1,6743.13
52922,11145,3049,3,7944.07
52923,11145,3047,4,5127.70
52924,11145,3061,3,3340.34
52925,11146,3067,2,2135.05
52926,11146,3006,5,9141.20
52927,11147,3029,3,5450.71
52928,11148,3038,2,4757.40
52929,11149,3061,1,3340.34
52930,11149,3054,1,7863.71
52931,11149,3007,5,8009.35
52932,11150,3002,3,8781.78
52933,11150,3009,4,7350.17
52934,11150,3054,2,7863.71
52935,11151,3054,4,7863.71
52936,11151,3017,4,1119.72
52937,11151,3037,2,1061.90
52938,11151,3022,2,6743.13
52939,11152,3034,2,8191.68
52940,11152,3020,4,2084.50
52941,11152,3005,5,3803.74
52942,11153,3007,3,8009.35
52943,11153,3011,1,8238.17
52944,11154,3043,2,4586.50
52945,11155,3031,2,1147.68
52946,11155,3014,2,139.69
52947,11155,3015,4,6900.82
52948,11155,3059,3,1843.12
52949,11156,3034,4,8191.68
52950,11157,3054,5,7863.71
52951,11157,3002,3,8781.78
52952,11157,3009,2,7350.17
52953,11158,3028,5,3181.64
52954,11158,3043,5,4586.50
52955,11159,3058,2,3320.24
52956,11159,3040,5,9136.33
52957,11159,3021,5,5368.53
52958,11160,3042,4,7907.91
52959,11160,3054,4,7863.71
52960,11161,3011,2,8238.17
52961,11161,3046,2,7701.62
52962,11161,3032,4,4321.01
52963,11161,3003,2,8310.63
52964,11162,3060,3,788.12
52965,11162,3031,1,1147.68
52966,11162,3052,1,9740.53
52967,11163,3019,5,6423.62
52968,11163,3003,1,8310.63
52969,11164,3056,3,6658.86
52970,11165,3053,2,3472.07
52971,11165,3009,4,7350.17
52972,11165,3040,5,9136.33
52973,11165,3039,4,1521.84
52974,11166,3042,3,7907.91
52975,11166,3041,1,7025.18
52976,11167,3023,4,1658.21
52977,11167,3032,5,4321.01
52978,11167,3016,4,3398.57
52979,11168,3008,4,1982.10
52980,11168,3056,3,6658.86
52981,11169,3029,2,5450.71
52982,11169,3026,5,2782.42
52983,11169,3040,4,9136.33
52984,11170,3036,3,5720.11
52985,11171,3024,2,9586.15
52986,11171,3045,5,4665.29
52987,11172,3029,2,5450.71
52988,11172,3043,5,4586.50
52989,11172,3059,1,1843.12
52990,11172,3026,2,2782.42
52991,11173,3003,2,8310.63
52992,11173,3062,3,995.28
52993,11174,3032,2,4321.01
52994,11174,3027,2,5782.42
52995,11174,3007,4,8009.35
52996,11175,3013,3,3936.12
52997,11175,3023,4,1658.21
52998,11175,3020,3,2084.50
52999,11176,3069,3,9192.17
53000,11177,3059,1,1843.12
53001,11177,3021,2,5368.53
53002,11178,3045,3,4665.29
53003,11178,3006,1,9141.20
53004,11179,3007,1,8009.35
53005,11179,3017,1,1119.72
53006,11179,3032,4,4321.01
53007,11179,3042,1,7907.91
53008,11180,3046,4,7701.62
53009,11180,3042,1,7907.91
53010,11180,3069,5,9192.17
53011,11181,3007,2,8009.35
53012,11181,3035,3,9738.45
53013,11181,3020,3,2084.50
53014,11182,3040,3,9136.33
53015,11182,3010,3,7776.78
53016,11182,3011,1,8238.17
53017,11182,3021,2,5368.53
53018,11183,3030,4,386.03
53019,11183,3066,5,6193.16
53020,11183,3005,1,3803.74
53021,11184,3032,3,4321.01
53022,11185,3045,2,4665.29
53023,11186,3033,1,6200.52
53024,11186,3009,3,7350.17
53025,11186,3061,4,3340.34
53026,11187,3046,4,7701.62
53027,11187,3064,4,7594.07
53028,11187,3016,2,3398.57
53029,11188,3066,3,6193.16
53030,11188,3017,4,1119.72
53031,11189,3003,1,8310.63
53032,11189,3056,4,6658.86
53033,11190,3010,3,7776.78
53034,11190,3069,4,9192.17
53035,11191,3041,1,7025.18
53036,11191,3017,1,1119.72
53037,11192,3056,3,6658.86
53038,11192,3010,2,7776.78
53039,11192,3041,1,7025.18
53040,11192,3006,3,9141.20
53041,11193,3065,4,4583.45
53042,11193,3046,1,7701.62
53043,11193,3054,3,7863.71
53044,11193,3058,2,3320.24
53045,11194,3055,5,5489.82
53046,11194,3004,1,5297.49
53047,11195,3014,1,139.69
53048,11196,3037,4,1061.90
53049,11197,3007,2,8009.35
53050,11198,3063,5,8882.89
53051,11198,3066,5,6193.16
53052,11199,3069,5,9192.17
53053,11200,3005,4,3803.74
53054,11200,3036,1,5720.11
53055,11201,3032,5,4321.01
53056,11201,3067,4,2135.05
53057,11201,3015,5,6900.82
53058,11201,3053,3,3472.07
53059,11202,3068,3,3066.38
53060,11203,3006,3,9141.20
53061,11203,3045,4,4665.29
53062,11203,3005,5,3803.74
53063,11203,3049,5,7944.07
53064,11204,3049,2,7944.07
53065,11204,3062,5,995.28
53066,11205,3002,4,8781.78
53067,11206,3063,1,8882.89
53068,11206,3021,5,5368.53
53069,11207,3038,4,4757.40
53070,11208,3025,2,2144.12
53071,11208,3059,3,1843.12
53072,11209,3037,2,1061.90
53073,11209,3003,1,8310.63
53074,11209,3060,5,788.12
53075,11209,3067,2,2135.05
53076,11210,3052,5,9740.53
53077,11211,3067,3,2135.05
53078,11211,3048,3,3325.11
53079,11211,3014,5,139.69
53080,11211,3033,5,6200.52
53081,11212,3053,1,3472.07
53082,11212,3060,3,788.12
53083,11213,3062,4,995.28
53084,11213,3034,5,8191.68
53085,11213,3005,5,3803.74
53086,11213,3056,4,6658.86
53087,11214,3048,1,3325.11
53088,11214,3009,1,7350.17
53089,11214,3044,4,4804.81
53090,11214,3063,3,8882.89
53091,11215,3056,5,6658.86
53092,11215,3006,3,9141.20
53093,11215,3045,4,4665.29
53094,11216,3039,1,1521.84
53095,11216,3032,5,4321.01
53096,11217,3057,2,1230.80
53097,11218,3003,2,8310.63
53098,11218,3005,3,3803.74
53099,11219,3055,2,5489.82
53100,11219,3043,4,4586.50
53101,11219,3028,4,3181.64
53102,11220,3031,4,1147.68
53103,11220,3003,4,8310.63
53104,11220,3026,5,2782.42
53105,11220,3013,4,3936.12
53106,11221,3021,4,5368.53
53107,11222,3048,3,3325.11
53108,11223,3020,3,2084.50
53109,11223,3002,1,8781.78
53110,11223,3014,2,139.69
53111,11223,3019,3,6423.62
53112,11224,3044,1,4804.81
53113,11224,3042,3,7907.91
53114,11224,3004,3,5297.49
53115,11225,3065,1,4583.45
53116,11226,3064,4,7594.07
53117,11226,3052,2,9740.53
53118,11227,3018,4,321.55
53119,11227,3040,2,9136.33
53120,11227,3049,1,7944.07
53121,11227,3013,2,3936.12
53122,11228,3032,1,4321.01
53123,11228,3068,1,3066.38
53124,11228,3029,1,5450.71
53125,11229,3038,2,4757.40
53126,11230,3021,1,5368.53
53127,11230,3040,4,9136.33
53128,11230,3029,3,5450.71
53129,11231,3057,5,1230.80
53130,11232,3041,2,7025.18
53131,11232,3035,5,9738.45
53132,11232,3053,5,3472.07
53133,11232,3050,4,4067.08
53134,11233,3046,5,7701.62
53135,11233,3013,5,3936.12
53136,11234,3021,4,5368.53
53137,11234,3019,3,6423.62
53138,11234,3044,4,4804.81
53139,11234,3020,1,2084.50
53140,11235,3022,2,6743.13
53141,11236,3005,2,3803.74
53142,11236,3017,3,1119.72
53143,11237,3048,4,3325.11
53144,11238,3058,1,3320.24
53145,11238,3014,3,139.69
53146,11238,3024,5,9586.15
53147,11238,3047,5,5127.70
53148,11239,3034,1,8191.68
53149,11240,3065,3,4583.45
53150,11240,3002,1,8781.78
53151,11241,3052,1,9740.53
53152,11241,3056,2,6658.86
53153,11241,3006,2,9141.20
53154,11241,3070,5,7205.13
53155,11242,3063,5,8882.89
53156,11242,3068,3,3066.38
53157,11243,3063,2,8882.89
53158,11243,3005,4,3803.74
53159,11243,3049,1,7944.07
53160,11244,3018,5,321.55
53161,11244,3061,3,3340.34
53162,11244,3051,5,6245.66
53163,11245,3039,2,1521.84
53164,11245,3020,2,2084.50
53165,11245,3002,3,8781.78
53166,11246,3033,5,6200.52
53167,11246,3069,4,9192.17
53168,11247,3010,4,7776.78
53169,11247,3032,2,4321.01
53170,11248,3010,2,7776.78
53171,11248,3039,1,1521.84
53172,11248,3047,1,5127.70
53173,11248,3006,5,9141.20
53174,11249,3020,4,2084.50
53175,11250,3016,1,3398.57
53176,11250,3034,4,8191.68
53177,11250,3032,1,4321.01
53178,11250,3053,1,3472.07
53179,11251,3059,5,1843.12
53180,11251,3012,1,2130.35
53181,11251,3065,1,4583.45
53182,11252,3041,5,7025.18
53183,11252,3049,2,7944.07
53184,11253,3063,3,8882.89
53185,11253,3053,1,3472.07
53186,11253,3028,1,3181.64
53187,11254,3034,3,8191.68
53188,11254,3011,1,8238.17
53189,11255,3009,1,7350.17
53190,11255,3067,1,2135.05
53191,11256,3040,1,9136.33
53192,11257,3011,3,8238.17
53193,11257,3030,1,386.03
53194,11257,3021,4,5368.53
53195,11258,3040,3,9136.33
53196,11259,3005,1,3803.74
53197,11259,3065,5,4583.45
53198,11259,3047,3,5127.70
53199,11259,3054,1,7863.71
53200,11260,3059,4,1843.12
53201,11260,3013,5,3936.12
53202,11260,3038,2,4757.40
53203,11260,3065,1,4583.45
53204,11261,3026,1,2782.42
53205,11262,3046,3,7701.62
53206,11262,3050,4,4067.08
53207,11262,3035,2,9738.45
53208,11263,3059,4,1843.12
53209,11263,3042,5,7907.91
53210,11264,3007,1,8009.35
53211,11264,3059,2,1843.12
53212,11264,3035,2,9738.45
53213,11265,3034,5,8191.68
53214,11265,3068,2,3066.38
53215,11265,3058,2,3320.24
53216,11265,3001,5,2786.82
53217,11266,3030,4,386.03
53218,11267,3012,3,2130.35
53219,11267,3024,1,9586.15
53220,11267,3052,1,9740.53
53221,11268,3003,4,8310.63
53222,11268,3029,3,5450.71
53223,11268,3022,2,6743.13
53224,11268,3055,1,5489.82
53225,11269,3045,4,4665.29
53226,11270,3031,1,1147.68
53227,11270,3012,5,2130.35
53228,11270,3005,5,3803.74
53229,11270,3011,4,8238.17
53230,11271,3038,2,4757.40
53231,11271,3053,3,3472.07
53232,11271,3013,2,3936.12
53233,11272,3005,1,3803.74
53234,11272,3050,3,4067.08
53235,11272,3037,4,1061.90
53236,11272,3003,3,8310.63
53237,11273,3060,5,788.12
53238,11273,3039,3,1521.84
53239,11273,3049,5,7944.07
53240,11273,3067,3,2135.05
53241,11274,3060,1,788.12
53242,11275,3052,1,9740.53
53243,11275,3014,1,139.69
53244,11276,3060,4,788.12
53245,11276,3001,2,2786.82
53246,11276,3010,4,7776.78
53247,11276,3057,3,1230.80
53248,11277,3026,5,2782.42
53249,11277,3005,1,3803.74
53250,11277,3057,1,1230.80
53251,11278,3057,1,1230.80
53252,11279,3007,2,8009.35
53253,11279,3005,1,3803.74
53254,11279,3036,3,5720.11
53255,11279,3004,3,5297.49
53256,11280,3012,5,2130.35
53257,11280,3046,4,7701.62
53258,11280,3043,4,4586.50
53259,11281,3030,5,386.03
53260,11281,3067,4,2135.05
53261,11281,3039,3,1521.84
53262,11282,3021,4,5368.53
53263,11282,3030,1,386.03
53264,11282,3014,2,139.69
53265,11283,3047,1,5127.70
53266,11283,3032,1,4321.01
53267,11284,3024,3,9586.15
53268,11284,3050,2,4067.08
53269,11284,3052,4,9740.53
53270,11285,3062,4,995.28
53271,11286,3014,2,139.69
53272,11286,3059,5,1843.12
53273,11287,3055,5,5489.82
53274,11287,3020,4,2084.50
53275,11287,3035,2,9738.45
53276,11288,3045,4,4665.29
53277,11288,3068,3,3066.38
53278,11289,3020,4,2084.50
53279,11289,3062,5,995.28
53280,11290,3012,3,2130.35
53281,11290,3034,5,8191.68
53282,11290,3011,2,8238.17
53283,11290,3031,1,1147.68
53284,11291,3050,1,4067.08
53285,11291,3057,3,1230.80
53286,11291,3005,3,3803.74
53287,11291,3056,5,6658.86
53288,11292,3062,2,995.28
53289,11293,3060,1,788.12
53290,11293,3017,4,1119.72
53291,11293,3016,2,3398.57
53292,11294,3004,3,5297.49
53293,11294,3051,3,6245.66
53294,11294,3025,4,2144.12
53295,11295,3052,5,9740.53
53296,11295,3027,4,5782.42
53297,11295,3069,1,9192.17
53298,11296,3038,3,4757.40
53299,11297,3063,5,8882.89
53300,11297,3001,2,2786.82
53301,11297,3030,3,386.03
53302,11298,3061,5,3340.34
53303,11298,3013,4,3936.12
53304,11299,3020,5,2084.50
53305,11299,3047,1,5127.70
53306,11299,3042,3,7907.91
53307,11299,3017,1,1119.72
53308,11300,3050,1,4067.08
53309,11300,3007,1,8009.35
53310,11301,3015,1,6900.82
53311,11302,3042,4,7907.91
53312,11303,3054,1,7863.71
53313,11304,3025,1,2144.12
53314,11304,3034,2,8191.68
53315,11304,3033,1,6200.52
53316,11304,3066,2,6193.16
53317,11305,3007,5,8009.35
53318,11306,3025,3,2144.12
53319,11306,3068,4,3066.38
53320,11307,3052,4,9740.53
53321,11308,3026,1,2782.42
53322,11308,3028,1,3181.64
53323,11309,3034,4,8191.68
53324,11309,3068,4,3066.38
53325,11309,3016,2,3398.57
53326,11310,3047,5,5127.70
53327,11310,3041,2,7025.18
53328,11310,3054,2,7863.71
53329,11310,3009,1,7350.17
53330,11311,3018,4,321.55
53331,11311,3003,2,8310.63
53332,11312,3068,4,3066.38
53333,11313,3016,1,3398.57
53334,11313,3062,2,995.28
53335,11313,3050,1,4067.08
53336,11314,3025,3,2144.12
53337,11314,3053,1,3472.07
53338,11315,3031,3,1147.68
53339,11315,3055,5,5489.82
53340,11315,3065,5,4583.45
53341,11315,3025,1,2144.12
53342,11316,3060,2,788.12
53343,11316,3056,2,6658.86
53344,11316,3036,2,5720.11
53345,11316,3002,5,8781.78
53346,11317,3030,2,386.03
53347,11318,3018,4,321.55
53348,11318,3069,4,9192.17
53349,11318,3020,1,2084.50
53350,11319,3049,4,7944.07
53351,11319,3031,5,1147.68
53352,11320,3042,3,7907.91
53353,11320,3022,2,6743.13
53354,11320,3024,5,9586.15
53355,11321,3033,3,6200.52
53356,11321,3034,2,8191.68
53357,11321,3039,4,1521.84
53358,11321,3067,5,2135.05
53359,11322,3065,2,4583.45
53360,11322,3015,2,6900.82
53361,11322,3010,1,7776.78
53362,11322,3040,4,9136.33
53363,11323,3004,5,5297.49
53364,11323,3067,4,2135.05
53365,11323,3042,4,7907.91
53366,11324,3043,3,4586.50
53367,11325,3008,4,1982.10
53368,11325,3050,5,4067.08
53369,11325,3022,4,6743.13
53370,11326,3022,3,6743.13
53371,11327,3020,1,2084.50
53372,11328,3050,2,4067.08
53373,11328,3031,1,1147.68
53374,11328,3060,4,788.12
53375,11329,3051,2,6245.66
53376,11329,3003,2,8310.63
53377,11330,3042,3,7907.91
53378,11330,3066,1,6193.16
53379,11331,3023,5,1658.21
53380,11332,3045,2,4665.29
53381,11332,3063,4,8882.89
53382,11332,3060,5,788.12
53383,11333,3046,5,7701.62
53384,11333,3063,3,8882.89
53385,11334,3009,4,7350.17
53386,11334,3019,3,6423.62
53387,11334,3033,1,6200.52
53388,11335,3009,4,7350.17
53389,11336,3051,1,6245.66
53390,11336,3059,2,1843.12
53391,11337,3019,4,6423.62
53392,11337,3046,1,7701.62
53393,11337,3051,1,6245.66
53394,11337,3060,2,788.12
53395,11338,3038,2,4757.40
53396,11338,3021,1,5368.53
53397,11338,3027,1,5782.42
53398,11339,3047,4,5127.70
53399,11340,3005,2,3803.74
53400,11340,3066,5,6193.16
53401,11341,3033,5,6200.52
53402,11341,3018,4,321.55
53403,11342,3022,1,6743.13
53404,11342,3015,4,6900.82
53405,11343,3011,4,8238.17
53406,11343,3022,2,6743.13
53407,11344,3046,2,7701.62
53408,11344,3038,2,4757.40
53409,11344,3070,1,7205.13
53410,11344,3045,4,4665.29
53411,11345,3001,5,2786.82
53412,11345,3009,4,7350.17
53413,11346,3038,2,4757.40
53414,11347,3033,4,6200.52
53415,11347,3009,5,7350.17
53416,11347,3056,4,6658.86
53417,11347,3021,2,5368.53
53418,11348,3042,3,7907.91
53419,11348,3009,1,7350.17
53420,11348,3021,1,5368.53
53421,11348,3046,1,7701.62
53422,11349,3011,1,8238.17
53423,11349,3005,5,3803.74
53424,11349,3066,3,6193.16
53425,11350,3017,2,1119.72
53426,11350,3055,1,5489.82
53427,11350,3023,1,1658.21
53428,11351,3054,4,7863.71
53429,11351,3002,2,8781.78
53430,11352,3031,1,1147.68
53431,11352,3042,2,7907.91
53432,11353,3001,3,2786.82
53433,11353,3025,2,2144.12
53434,11354,3026,2,2782.42
53435,11354,3059,5,1843.12
53436,11354,3043,1,4586.50
53437,11355,3019,4,6423.62
53438,11355,3004,2,5297.49
53439,11355,3015,1,6900.82
53440,11355,3054,4,7863.71
53441,11356,3050,2,4067.08
53442,11356,3061,2,3340.34
53443,11356,3040,1,9136.33
53444,11356,3002,3,8781.78
53445,11357,3036,1,5720.11
53446,11357,3033,4,6200.52
53447,11357,3009,1,7350.17
53448,11358,3051,1,6245.66
53449,11358,3034,5,8191.68
53450,11358,3060,3,788.12
53451,11358,3001,3,2786.82
53452,11359,3004,1,5297.49
53453,11359,3013,4,3936.12
53454,11359,3043,4,4586.50
53455,11360,3019,5,6423.62
53456,11360,3053,1,3472.07
53457,11360,3022,5,6743.13
53458,11361,3038,1,4757.40
53459,11361,3013,3,3936.12
53460,11362,3041,1,7025.18
53461,11363,3054,3,7863.71
53462,11363,3013,2,3936.12
53463,11363,3025,3,2144.12
53464,11363,3016,3,3398.57
53465,11364,3032,2,4321.01
53466,11364,3021,5,5368.53
53467,11365,3042,5,7907.91
53468,11366,3059,3,1843.12
53469,11366,3057,2,1230.80
53470,11367,3035,4,9738.45
53471,11367,3008,4,1982.10
53472,11367,3040,2,9136.33
53473,11368,3026,1,2782.42
53474,11368,3047,1,5127.70
53475,11368,3006,1,9141.20
53476,11369,3021,5,5368.53
53477,11369,3042,4,7907.91
53478,11369,3041,2,7025.18
53479,11370,3058,4,3320.24
53480,11370,3070,1,7205.13
53481,11370,3069,2,9192.17
53482,11370,3023,1,1658.21
53483,11371,3036,1,5720.11
53484,11371,3069,3,9192.17
53485,11371,3003,3,8310.63
53486,11371,3031,5,1147.68
53487,11372,3061,1,3340.34
53488,11373,3009,5,7350.17
53489,11373,3040,2,9136.33
53490,11373,3017,3,1119.72
53491,11373,3023,3,1658.21
53492,11374,3047,3,5127.70
53493,11374,3024,3,9586.15
53494,11374,3006,5,9141.20
53495,11375,3057,1,1230.80
53496,11375,3042,2,7907.91
53497,11375,3064,4,7594.07
53498,11375,3012,5,2130.35
53499,11376,3003,3,8310.63
53500,11376,3040,4,9136.33
53501,11377,3019,1,6423.62
53502,11377,3057,1,1230.80
53503,11377,3033,4,6200.52
53504,11377,3042,1,7907.91
53505,11378,3068,1,3066.38
53506,11378,3060,3,788.12
53507,11378,3005,2,3803.74
53508,11379,3015,2,6900.82
53509,11379,3027,4,5782.42
53510,11380,3008,3,1982.10
53511,11380,3001,4,2786.82
53512,11380,3066,4,6193.16
53513,11380,3026,1,2782.42
53514,11381,3065,5,4583.45
53515,11381,3067,5,2135.05
53516,11382,3001,3,2786.82
53517,11382,3064,4,7594.07
53518,11383,3015,2,6900.82
53519,11384,3017,4,1119.72
53520,11384,3060,1,788.12
53521,11384,3014,2,139.69
53522,11384,3043,2,4586.50
53523,11385,3070,5,7205.13
53524,11385,3067,3,2135.05
53525,11385,3046,5,7701.62
53526,11385,3019,5,6423.62
53527,11386,3066,2,6193.16
53528,11386,3014,5,139.69
53529,11386,3070,4,7205.13
53530,11386,3034,4,8191.68
53531,11387,3007,1,8009.35
53532,11387,3002,4,8781.78
53533,11388,3064,5,7594.07
53534,11388,3037,5,1061.90
53535,11389,3036,3,5720.11
53536,11389,3041,3,7025.18
53537,11389,3060,3,788.12
53538,11390,3006,4,9141.20
53539,11391,3022,3,6743.13
53540,11391,3055,3,5489.82
53541,11391,3018,2,321.55
53542,11391,3050,3,4067.08
53543,11392,3046,3,7701.62
53544,11392,3014,2,139.69
53545,11392,3051,3,6245.66
53546,11392,3004,5,5297.49
53547,11393,3067,5,2135.05
53548,11393,3043,1,4586.50
53549,11394,3055,4,5489.82
53550,11394,3047,5,5127.70
53551,11394,3065,2,4583.45
53552,11394,3041,4,7025.18
53553,11395,3054,4,7863.71
53554,11395,3010,5,7776.78
53555,11395,3049,3,7944.07
53556,11396,3040,4,9136.33
53557,11396,3005,2,3803.74
53558,11397,3057,1,1230.80
53559,11398,3060,3,788.12
53560,11398,3050,1,4067.08
53561,11398,3013,1,3936.12
53562,11398,3025,4,2144.12
53563,11399,3050,2,4067.08
53564,11399,3021,2,5368.53
53565,11400,3065,3,4583.45
53566,11400,3042,1,7907.91
53567,11401,3025,5,2144.12
53568,11401,3053,5,3472.07
53569,11402,3017,2,1119.72
53570,11402,3043,2,4586.50
53571,11402,3006,1,9141.20
53572,11403,3051,2,6245.66
53573,11403,3041,2,7025.18
53574,11404,3031,3,1147.68
53575,11404,3041,5,7025.18
53576,11404,3043,4,4586.50
53577,11404,3016,2,3398.57
53578,11405,3007,2,8009.35
53579,11405,3025,2,2144.12
53580,11405,3018,3,321.55
53581,11406,3063,5,8882.89
53582,11406,3010,3,7776.78
53583,11406,3038,1,4757.40
53584,11406,3055,5,5489.82
53585,11407,3046,3,7701.62
53586,11407,3041,3,7025.18
53587,11408,3006,1,9141.20
53588,11408,3020,4,2084.50
53589,11408,3005,3,3803.74
53590,11408,3053,1,3472.07
53591,11409,3054,3,7863.71
53592,11409,3040,3,9136.33
53593,11410,3061,2,3340.34
53594,11410,3051,1,6245.66
53595,11410,3015,5,6900.82
53596,11411,3012,4,2130.35
53597,11411,3019,1,6423.62
53598,11412,3042,1,7907.91
53599,11412,3004,2,5297.49
53600,11412,3057,2,1230.80
53601,11412,3052,2,9740.53
53602,11413,3004,4,5297.49
53603,11413,3047,3,5127.70
53604,11414,3054,1,7863.71
53605,11414,3046,3,7701.62
53606,11414,3032,3,4321.01
53607,11415,3042,1,7907.91
53608,11415,3044,2,4804.81
53609,11415,3043,4,4586.50
53610,11416,3043,1,4586.50
53611,11416,3055,4,5489.82
53612,11417,3063,2,8882.89
53613,11417,3069,2,9192.17
53614,11417,3040,4,9136.33
53615,11417,3028,4,3181.64
53616,11418,3008,4,1982.10
53617,11418,3034,1,8191.68
53618,11419,3067,2,2135.05
53619,11420,3052,2,9740.53
53620,11420,3049,4,7944.07
53621,11421,3024,2,9586.15
53622,11422,3008,3,1982.10
53623,11422,3057,3,1230.80
53624,11423,3052,1,9740.53
53625,11424,3005,1,3803.74
53626,11424,3056,3,6658.86
53627,11424,3060,1,788.12
53628,11424,3004,2,5297.49
53629,11425,3008,2,1982.10
53630,11426,3033,5,6200.52
53631,11426,3040,1,9136.33
53632,11427,3056,4,6658.86
53633,11427,3061,2,3340.34
53634,11427,3021,1,5368.53
53635,11427,3015,5,6900.82
53636,11428,3031,5,1147.68
53637,11428,3030,1,386.03
53638,11429,3049,1,7944.07
53639,11429,3019,1,6423.62
53640,11430,3029,1,5450.71
53641,11430,3004,2,5297.49
53642,11430,3062,2,995.28
53643,11431,3006,5,9141.20
53644,11431,3008,2,1982.10
53645,11431,3017,4,1119.72
53646,11431,3019,4,6423.62
53647,11432,3024,3,9586.15
53648,11432,3059,3,1843.12
53649,11432,3007,5,8009.35
53650,11433,3063,4,8882.89
53651,11433,3070,2,7205.13
53652,11433,3069,5,9192.17
53653,11434,3008,2,1982.10
53654,11434,3052,2,9740.53
53655,11435,3067,1,2135.05
53656,11435,3004,2,5297.49
53657,11436,3007,4,8009.35
53658,11436,3038,3,4757.40
53659,11436,3034,5,8191.68
53660,11436,3054,5,7863.71
53661,11437,3018,4,321.55
53662,11437,3035,1,9738.45
53663,11437,3063,5,8882.89
53664,11438,3003,2,8310.63
53665,11438,3055,3,5489.82
53666,11438,3034,3,8191.68
53667,11438,3057,2,1230.80
53668,11439,3060,5,788.12
53669,11439,3028,4,3181.64
53670,11439,3058,3,3320.24
53671,11440,3064,4,7594.07
53672,11440,3069,1,9192.17
53673,11440,3034,5,8191.68
53674,11440,3002,3,8781.78
53675,11441,3041,1,7025.18
53676,11441,3062,4,995.28
53677,11441,3060,1,788.12
53678,11441,3059,2,1843.12
53679,11442,3020,5,2084.50
53680,11442,3070,1,7205.13
53681,11442,3040,5,9136.33
53682,11442,3052,2,9740.53
53683,11443,3052,4,9740.53
53684,11443,3010,3,7776.78
53685,11444,3057,1,1230.80
53686,11445,3044,2,4804.81
53687,11446,3010,3,7776.78
53688,11446,3067,4,2135.05
53689,11446,3055,4,5489.82
53690,11446,3005,5,3803.74
53691,11447,3026,1,2782.42
53692,11448,3049,1,7944.07
53693,11448,3040,2,9136.33
53694,11448,3061,4,3340.34
53695,11448,3048,5,3325.11
53696,11449,3016,3,3398.57
53697,11449,3023,2,1658.21
53698,11450,3031,1,1147.68
53699,11450,3048,4,3325.11
53700,11450,3035,1,9738.45
53701,11451,3011,5,8238.17
53702,11452,3003,1,8310.63
53703,11452,3067,1,2135.05
53704,11452,3057,4,1230.80
53705,11453,3066,4,6193.16
53706,11454,3014,4,139.69
53707,11454,3047,4,5127.70
53708,11454,3022,1,6743.13
53709,11454,3006,1,9141.20
53710,11455,3037,5,1061.90
53711,11455,3008,5,1982.10
53712,11455,3029,3,5450.71
53713,11455,3055,4,5489.82
