order_id,customer_id,order_date,total_amount,status,city
11019,1087,2022-05-08,12145.69,Delivered,Agra
11020,1990,2023-07-12,2364.36,Delivered,Bhopal
11021,1255,2022-11-04,56243.01,Cancelled,Nashik
11022,1927,2022-10-28,99601.49,Shipped,Bhopal
11023,1144,2023-08-14,21575.36,Delivered,Jaipur
11024,1536,2022-12-27,48677.40,Cancelled,Lucknow
11025,1215,2023-12-06,30930.38,Delivered,Vadodara
11026,1243,2022-02-07,81106.19,Delivered,Agra
11027,1877,2022-08-09,32118.10,Cancelled,Nashik
11028,1566,2022-08-10,16639.44,Delivered,Kolkata
11029,1132,2023-09-30,40248.96,Cancelled,Indore
11030,1262,2022-09-24,93846.37,Delivered,Vadodara
11031,1410,2023-04-13,35408.39,Delivered,Pune
11032,1693,2023-03-12,47590.38,Delivered,Pune
11033,1549,2022-07-28,79036.31,Delivered,Delhi
11034,1649,2023-12-15,9609.62,Delivered,Bangalore
11035,1578,2023-11-05,28912.10,Cancelled,Pune
11036,1620,2022-06-17,12726.56,Delivered,Ahmedabad
11037,1324,2023-03-21,56179.47,Cancelled,Nagpur
11038,1254,2022-03-21,60828.84,Cancelled,Surat
11039,1113,2023-12-02,17646.36,Delivered,Indore
11040,1338,2023-10-18,38344.60,Delivered,Ahmedabad
11041,1797,2022-10-07,34602.94,Delivered,Bangalore
11042,1281,2022-01-11,35919.92,Delivered,Hyderabad
11043,1388,2022-04-18,41500.68,Delivered,Delhi
11044,1180,2023-06-24,47342.86,Delivered,Ahmedabad
11045,1603,2023-05-17,43597.40,Delivered,Lucknow
11046,1718,2023-08-09,15466.31,Cancelled,Faridabad
11047,1278,2023-09-15,46287.47,Delivered,Patna
11048,1175,2022-11-22,13932.43,Shipped,Lucknow
11049,1186,2022-12-20,28306.83,Cancelled,Vadodara
11050,1565,2023-09-01,39112.06,Shipped,Faridabad
11051,1489,2023-08-30,49179.47,Delivered,Nashik
11052,1704,2023-06-10,38819.45,Delivered,Delhi
11053,1147,2023-01-23,16992.85,Delivered,Lucknow
11054,1055,2023-10-17,16625.55,Delivered,Indore
11055,1695,2023-09-16,8576.48,Shipped,Jaipur
11056,1188,2023-03-26,9398.14,Shipped,Chennai
11057,1515,2022-10-21,29647.49,Shipped,Jaipur
11058,1534,2022-08-23,19380.08,Delivered,Agra
11059,1971,2022-11-09,48917.34,Delivered,Indore
11060,1866,2022-04-03,68805.83,Delivered,Bhopal
11061,1748,2022-09-03,45304.70,Delivered,Pune
11062,1590,2022-02-28,11147.28,Delivered,Surat
11063,1568,2023-05-20,31634.69,Delivered,Jaipur
11064,1986,2023-03-11,29727.27,Delivered,Delhi
11065,1492,2023-05-25,9760.01,Cancelled,Nagpur
11066,1715,2022-05-08,18731.27,Cancelled,Indore
11067,1195,2022-01-08,48586.63,Cancelled,Chennai
11068,1768,2022-12-20,12177.29,Cancelled,Surat
11069,1701,2023-09-16,66797.40,Shipped,Delhi
11070,1988,2022-06-22,23169.60,Cancelled,Ahmedabad
11071,1926,2022-08-19,18736.98,Delivered,Agra
11072,1860,2022-05-17,38945.50,Delivered,Indore
11073,1433,2023-05-23,77483.01,Delivered,Delhi
11074,1994,2022-04-26,12201.24,Delivered,Bangalore
11075,1852,2023-07-07,77313.29,Delivered,Jaipur
11076,1298,2022-11-03,19816.68,Delivered,Nagpur
11077,1219,2022-01-03,24643.18,Cancelled,Bhopal
11078,1404,2022-08-11,46716.33,Cancelled,Pune
11079,1846,2022-02-06,56572.92,Cancelled,Nagpur
11080,1869,2023-05-15,18661.16,Delivered,Delhi
11081,1631,2023-04-17,14414.43,Delivered,Nashik
11082,1110,2022-01-06,44027.87,Delivered,Agra
11083,1412,2022-12-30,5989.19,Shipped,Ahmedabad
11084,1504,2022-07-22,4976.40,Cancelled,Bangalore
11085,1921,2022-06-07,74810.03,Shipped,Delhi
11086,1008,2022-06-09,63219.43,Delivered,Ahmedabad
11087,1232,2023-04-27,82901.84,Delivered,Ludhiana
11088,1374,2023-03-15,53503.82,Cancelled,Agra
11089,1832,2022-10-03,100183.77,Shipped,Pune
11090,1673,2023-03-26,36757.55,Delivered,Indore
11091,1766,2023-03-21,106692.53,Delivered,Chennai
11092,1114,2022-07-14,8238.17,Delivered,Patna
11093,1405,2023-03-08,60080.22,Delivered,Lucknow
11094,1165,2023-11-14,25962.84,Shipped,Delhi
11095,1983,2023-11-13,16687.93,Delivered,Delhi
11096,1432,2023-05-16,10703.01,Delivered,Agra
11097,1333,2023-02-14,89313.79,Shipped,Mumbai
11098,1135,2022-04-23,47250.67,Delivered,Bangalore
11099,1130,2022-06-09,28924.41,Delivered,Ahmedabad
11100,1786,2023-12-02,32330.18,Delivered,Kolkata
11101,1440,2023-09-04,37736.84,Shipped,Nashik
11102,1492,2022-10-24,35202.55,Delivered,Nagpur
11103,1780,2023-03-16,12401.04,Delivered,Delhi
11104,1747,2023-06-08,51733.64,Delivered,Agra
11105,1786,2022-04-28,10636.54,Delivered,Kolkata
11106,1683,2023-03-16,49098.86,Delivered,Bhopal
11107,1718,2023-05-30,65356.20,Delivered,Faridabad
11108,1876,2023-08-29,20682.61,Delivered,Ahmedabad
11109,1235,2022-05-04,10651.75,Delivered,Bangalore
11110,1281,2022-07-16,99586.04,Shipped,Hyderabad
11111,1019,2023-09-24,26029.76,Delivered,Patna
11112,1390,2023-02-22,46800.72,Delivered,Agra
11113,1228,2022-12-11,16701.70,Delivered,Jaipur
11114,1523,2023-03-14,36961.29,Delivered,Pune
11115,1113,2022-10-03,3340.34,Delivered,Indore
11116,1729,2023-03-05,7907.91,Delivered,Nashik
11117,1187,2022-02-11,8291.05,Delivered,Hyderabad
11118,1218,2022-10-20,37306.79,Cancelled,Jaipur
11119,1104,2023-03-18,26648.67,Shipped,Bangalore
11120,1373,2022-12-09,86477.00,Delivered,Nagpur
11121,1686,2022-01-14,73604.88,Delivered,Lucknow
11122,1340,2023-01-05,70873.84,Delivered,Ahmedabad
11123,1761,2023-08-27,74062.01,Delivered,Bhopal
11124,1244,2023-10-28,27440.53,Cancelled,Hyderabad
11125,1394,2022-03-31,59984.49,Delivered,Lucknow
11126,1645,2023-09-09,84044.37,Cancelled,Kolkata
11127,1992,2023-11-02,2830.32,Delivered,Vadodara
11128,1722,2023-04-02,48692.25,Delivered,Hyderabad
11129,1965,2023-07-14,14048.93,Delivered,Faridabad
11130,1743,2023-05-01,698.45,Delivered,Chennai
11131,1547,2022-06-07,48617.56,Delivered,Kolkata
11132,1429,2023-07-18,52503.14,Cancelled,Bhopal
11133,1999,2022-12-22,9521.96,Shipped,Mumbai
11134,1645,2022-05-01,48692.25,Delivered,Kolkata
11135,1495,2023-03-06,14586.02,Cancelled,Faridabad
11136,1810,2022-01-23,24024.05,Delivered,Nagpur
11137,1714,2022-05-13,77312.68,Cancelled,Mumbai
11138,1063,2023-12-12,88042.79,Shipped,Ludhiana
11139,1507,2023-12-03,18272.66,Cancelled,Ludhiana
11140,1995,2022-03-18,13111.10,Cancelled,Mumbai
11141,1394,2023-07-30,33021.65,Shipped,Lucknow
11142,1622,2022-10-06,31233.04,Delivered,Jaipur
11143,1164,2023-08-09,20948.88,Delivered,Jaipur
11144,1901,2023-06-10,30111.41,Cancelled,Mumbai
11145,1266,2022-11-07,61107.16,Delivered,Indore
11146,1726,2022-10-02,49976.10,Delivered,Nashik
11147,1230,2022-02-16,16352.13,Delivered,Vadodara
11148,1041,2023-10-17,9514.80,Delivered,Vadodara
11149,1950,2022-05-17,51250.80,Delivered,Delhi
11150,1658,2022-09-12,71473.44,Delivered,Pune
11151,1548,2022-04-29,51543.78,Delivered,Lucknow
11152,1648,2023-09-12,43740.06,Delivered,Lucknow
11153,1086,2023-12-24,32266.22,Delivered,Ludhiana
11154,1740,2022-05-17,9173.00,Cancelled,Faridabad
11155,1302,2022-11-29,35707.38,Delivered,Patna
11156,1844,2022-12-31,32766.72,Delivered,Nashik
11157,1181,2022-09-20,80364.23,Cancelled,Mumbai
11158,1674,2023-08-21,38840.70,Shipped,Kolkata
11159,1969,2023-11-01,79164.78,Cancelled,Kolkata
11160,1565,2022-07-31,63086.48,Delivered,Faridabad
11161,1333,2022-10-03,65784.88,Shipped,Mumbai
11162,1160,2023-04-02,13252.57,Shipped,Ahmedabad
11163,1378,2022-06-01,40428.73,Delivered,Ludhiana
11164,1508,2022-07-05,19976.58,Delivered,Jaipur
11165,1194,2023-08-07,88113.83,Delivered,Surat
11166,1664,2022-10-16,30748.91,Delivered,Hyderabad
11167,1907,2022-07-01,41832.17,Cancelled,Chennai
11168,1193,2022-03-13,27904.98,Shipped,Patna
11169,1252,2023-04-11,61358.84,Shipped,Indore
11170,1103,2023-06-24,17160.33,Delivered,Ludhiana
11171,1618,2022-04-13,42498.75,Delivered,Agra
11172,1113,2022-01-14,41241.88,Delivered,Indore
11173,1136,2022-09-12,19607.10,Delivered,Jaipur
11174,1147,2023-10-05,52244.26,Delivered,Lucknow
11175,1981,2022-04-19,24694.70,Delivered,Kolkata
11176,1874,2023-12-26,27576.51,Delivered,Pune
11177,1492,2023-07-31,12580.18,Delivered,Nagpur
11178,1315,2022-12-06,23137.07,Delivered,Ludhiana
11179,1058,2023-07-11,34321.02,Cancelled,Jaipur
11180,1127,2022-01-22,84675.24,Delivered,Vadodara
11181,1558,2022-10-31,51487.55,Shipped,Hyderabad
11182,1146,2022-01-02,69714.56,Delivered,Chennai
11183,1233,2023-03-14,36313.66,Delivered,Vadodara
11184,1672,2022-10-21,12963.03,Shipped,Nagpur
11185,1704,2022-04-26,9330.58,Delivered,Delhi
11186,1230,2022-04-15,41612.39,Delivered,Vadodara
11187,1366,2022-03-20,67979.90,Delivered,Surat
11188,1370,2022-03-28,23058.36,Cancelled,Faridabad
11189,1155,2022-07-02,34946.07,Delivered,Jaipur
11190,1615,2022-07-05,60099.02,Delivered,Faridabad
11191,1915,2023-11-15,8144.90,Cancelled,Jaipur
11192,1838,2022-10-21,69978.92,Delivered,Faridabad
11193,1278,2023-05-27,56267.03,Delivered,Patna
11194,1831,2023-12-30,32746.59,Delivered,Kolkata
11195,1883,2022-06-02,139.69,Delivered,Chennai
11196,1328,2022-06-01,4247.60,Shipped,Lucknow
11197,1835,2022-03-10,16018.70,Shipped,Ludhiana
11198,1983,2022-10-13,75380.25,Delivered,Delhi
11199,1131,2022-07-06,45960.85,Delivered,Patna
11200,1327,2023-05-22,20935.07,Shipped,Bangalore
11201,1617,2023-10-14,75065.56,Delivered,Chennai
11202,1393,2023-03-05,9199.14,Cancelled,Surat
11203,1547,2023-05-20,104823.81,Delivered,Kolkata
11204,1394,2022-03-27,20864.54,Shipped,Lucknow
11205,1540,2023-08-15,35127.12,Delivered,Pune
11206,1720,2022-03-31,35725.54,Delivered,Ahmedabad
11207,1209,2022-01-18,19029.60,Shipped,Kolkata
11208,1981,2022-05-17,9817.60,Delivered,Kolkata
11209,1934,2022-12-24,18645.13,Delivered,Surat
11210,1302,2023-04-17,48702.65,Cancelled,Patna
11211,1996,2023-03-08,48081.53,Delivered,Faridabad
11212,1058,2022-05-22,5836.43,Delivered,Jaipur
11213,1387,2022-01-27,90593.66,Shipped,Bhopal
11214,1381,2022-02-25,56543.19,Cancelled,Vadodara
11215,1076,2023-05-04,79379.06,Delivered,Indore
11216,1031,2022-05-31,23126.89,Delivered,Delhi
11217,1251,2022-03-20,2461.60,Shipped,Surat
11218,1154,2022-07-06,28032.48,Delivered,Kolkata
11219,1767,2023-06-25,42052.20,Delivered,Lucknow
11220,1482,2023-02-26,67489.82,Shipped,Bangalore
11221,1801,2023-10-23,21474.12,Delivered,Ludhiana
11222,1114,2022-06-09,9975.33,Delivered,Patna
11223,1619,2022-06-27,34585.52,Delivered,Vadodara
11224,1406,2023-03-10,44421.01,Shipped,Hyderabad
11225,1568,2023-12-30,4583.45,Cancelled,Jaipur
11226,1514,2022-11-10,49857.34,Shipped,Mumbai
11227,1954,2022-06-10,35375.17,Delivered,Mumbai
11228,1535,2023-01-22,12838.10,Delivered,Patna
11229,1761,2022-08-05,9514.80,Delivered,Bhopal
11230,1225,2023-02-06,58265.98,Cancelled,Kolkata
11231,1620,2022-03-21,6154.00,Shipped,Ahmedabad
11232,1489,2022-11-17,96371.28,Shipped,Nashik
11233,1848,2023-01-25,58188.70,Delivered,Agra
11234,1663,2023-03-11,62048.72,Delivered,Bhopal
11235,1107,2022-03-21,13486.26,Delivered,Agra
11236,1029,2022-09-03,10966.64,Cancelled,Agra
11237,1110,2022-03-08,13300.44,Delivered,Agra
11238,1775,2022-11-13,77308.56,Delivered,Hyderabad
11239,1654,2022-02-03,8191.68,Delivered,Nashik
11240,1584,2023-08-02,22532.13,Shipped,Mumbai
11241,1047,2022-02-19,77366.30,Delivered,Agra
11242,1009,2023-01-01,53613.59,Shipped,Indore
11243,1513,2022-07-19,40924.81,Shipped,Surat
11244,1744,2022-12-31,42857.07,Delivered,Kolkata
11245,1340,2023-02-22,33558.02,Cancelled,Ahmedabad
11246,1104,2023-05-30,67771.28,Delivered,Bangalore
11247,1025,2023-08-25,39749.14,Shipped,Agra
11248,1601,2022-02-08,67909.10,Delivered,Hyderabad
11249,1699,2023-04-20,8338.00,Delivered,Chennai
11250,1976,2022-08-26,43958.37,Delivered,Hyderabad
11251,1788,2022-06-14,15929.40,Cancelled,Patna
11252,1529,2023-09-16,51014.04,Delivered,Ludhiana
11253,1459,2022-05-15,33302.38,Delivered,Chennai
11254,1639,2023-03-18,32813.21,Shipped,Jaipur
11255,1245,2022-08-02,9485.22,Cancelled,Lucknow
11256,1077,2022-06-06,9136.33,Shipped,Nagpur
11257,1100,2022-01-16,46574.66,Delivered,Faridabad
11258,1561,2022-03-31,27408.99,Shipped,Nagpur
11259,1322,2022-06-23,49967.80,Delivered,Surat
11260,1070,2022-10-14,41151.33,Delivered,Agra
11261,1092,2022-03-14,2782.42,Shipped,Lucknow
11262,1265,2023-04-30,58850.08,Shipped,Patna
11263,1666,2022-05-24,46912.03,Cancelled,Faridabad
11264,1500,2022-02-10,31172.49,Delivered,Bhopal
11265,1411,2023-02-23,67665.74,Delivered,Pune
11266,1452,2023-01-11,1544.12,Cancelled,Ahmedabad
11267,1975,2022-11-18,25717.73,Shipped,Patna
11268,1519,2023-04-06,68570.73,Delivered,Bangalore
11269,1636,2023-10-22,18661.16,Delivered,Faridabad
11270,1717,2023-07-29,63770.81,Delivered,Ahmedabad
11271,1298,2023-01-20,27803.25,Shipped,Nagpur
11272,1875,2022-03-16,45184.47,Shipped,Pune
11273,1686,2022-04-06,54631.62,Shipped,Lucknow
11274,1658,2023-07-02,788.12,Shipped,Pune
11275,1112,2022-03-29,9880.22,Delivered,Pune
11276,1940,2023-02-11,43525.64,Delivered,Chennai
11277,1412,2022-12-03,18946.64,Delivered,Ahmedabad
11278,1619,2023-05-13,1230.80,Shipped,Vadodara
11279,1118,2022-10-13,52875.24,Cancelled,Delhi
11280,1160,2023-04-27,59804.23,Delivered,Ahmedabad
11281,1328,2023-08-05,15035.87,Cancelled,Lucknow
11282,1793,2023-01-25,22139.53,Delivered,Bhopal
11283,1809,2023-03-17,9448.71,Delivered,Bangalore
11284,1056,2022-08-05,75854.73,Shipped,Delhi
11285,1277,2022-09-16,3981.12,Delivered,Nashik
11286,1146,2022-03-12,9494.98,Delivered,Chennai
11287,1306,2023-12-31,55264.00,Shipped,Chennai
11288,1538,2022-08-08,27860.30,Delivered,Pune
11289,1189,2022-02-25,13314.40,Shipped,Ahmedabad
11290,1351,2022-11-01,64973.47,Delivered,Ludhiana
11291,1965,2023-03-06,52465.00,Cancelled,Faridabad
11292,1706,2022-06-14,1990.56,Shipped,Jaipur
11293,1364,2023-12-11,12064.14,Delivered,Ahmedabad
11294,1575,2023-09-04,43205.93,Cancelled,Lucknow
11295,1632,2022-05-29,81024.50,Delivered,Vadodara
11296,1015,2022-06-04,14272.20,Delivered,Patna
11297,1512,2022-11-21,51146.18,Shipped,Vadodara
11298,1270,2023-06-18,32446.18,Shipped,Jaipur
11299,1966,2022-05-09,40393.65,Cancelled,Bangalore
11300,1100,2022-02-07,12076.43,Delivered,Faridabad
11301,1431,2023-12-15,6900.82,Delivered,Jaipur
11302,1616,2023-01-22,31631.64,Delivered,Agra
11303,1976,2022-07-15,7863.71,Cancelled,Hyderabad
11304,1979,2022-01-15,37114.32,Delivered,Pune
11305,1017,2022-11-06,40046.75,Cancelled,Delhi
11306,1839,2022-05-08,18697.88,Shipped,Ludhiana
11307,1424,2023-02-25,38962.12,Cancelled,Ludhiana
11308,1437,2023-06-20,5964.06,Delivered,Ludhiana
11309,1117,2022-06-30,51829.38,Delivered,Mumbai
11310,1182,2023-07-21,62766.45,Cancelled,Vadodara
11311,1447,2023-01-26,17907.46,Shipped,Delhi
11312,1650,2022-10-18,12265.52,Delivered,Vadodara
11313,1090,2022-04-17,9456.21,Delivered,Surat
11314,1632,2023-02-26,9904.43,Cancelled,Vadodara
11315,1950,2023-07-12,55953.51,Shipped,Delhi
11316,1516,2023-08-19,70243.08,Delivered,Agra
11317,1873,2023-03-07,772.06,Shipped,Vadodara
11318,1565,2023-01-26,40139.38,Shipped,Faridabad
11319,1974,2022-05-08,37514.68,Shipped,Pune
11320,1423,2023-10-23,85140.74,Shipped,Hyderabad
11321,1008,2023-01-19,51747.53,Cancelled,Ahmedabad
11322,1291,2022-10-02,67290.64,Delivered,Lucknow
11323,1315,2023-03-01,66659.29,Delivered,Ludhiana
11324,1922,2023-03-01,13759.50,Delivered,Lucknow
11325,1158,2023-01-19,55236.32,Cancelled,Bangalore
11326,1840,2023-09-07,20229.39,Delivered,Patna
11327,1983,2023-08-09,2084.50,Delivered,Delhi
11328,1570,2023-02-05,12434.32,Shipped,Bangalore
11329,1849,2022-02-22,29112.58,Cancelled,Vadodara
11330,1440,2022-05-12,29916.89,Shipped,Nashik
11331,1746,2022-06-27,8291.05,Delivered,Hyderabad
11332,1530,2022-06-12,48802.74,Delivered,Vadodara
11333,1728,2022-05-10,65156.77,Cancelled,Delhi
11334,1804,2023-02-06,54872.06,Delivered,Ludhiana
11335,1858,2023-07-21,29400.68,Delivered,Ahmedabad
11336,1209,2022-04-06,9931.90,Shipped,Kolkata
11337,1012,2023-10-06,41218.00,Delivered,Ahmedabad
11338,1029,2023-09-25,20665.75,Delivered,Agra
11339,1586,2023-01-27,20510.80,Delivered,Jaipur
11340,1465,2023-10-12,38573.28,Delivered,Agra
11341,1192,2022-09-03,32288.80,Delivered,Jaipur
11342,1305,2022-07-18,34346.41,Delivered,Surat
11343,1744,2023-01-23,46438.94,Delivered,Kolkata
11344,1282,2022-03-26,50784.33,Delivered,Jaipur
11345,1654,2023-08-17,43334.78,Delivered,Nashik
11346,1471,2023-09-03,9514.80,Delivered,Pune
11347,1290,2022-09-26,98925.43,Delivered,Chennai
11348,1080,2023-05-22,44144.05,Delivered,Mumbai
11349,1401,2022-04-14,45836.35,Delivered,Vadodara
11350,1424,2022-03-17,9387.47,Delivered,Ludhiana
11351,1216,2023-12-05,49018.40,Delivered,Faridabad
11352,1649,2023-04-07,16963.50,Delivered,Bangalore
11353,1306,2022-01-11,12648.70,Cancelled,Chennai
11354,1647,2023-09-14,19366.94,Delivered,Indore
11355,2000,2022-12-18,74645.12,Shipped,Surat
11356,1629,2023-09-07,50296.51,Delivered,Surat
11357,1535,2022-09-18,37872.36,Delivered,Patna
11358,1621,2022-01-31,57928.88,Cancelled,Mumbai
11359,1525,2022-06-06,39387.97,Delivered,Ludhiana
11360,1118,2022-08-11,69305.82,Delivered,Delhi
11361,1226,2022-03-27,16565.76,Delivered,Surat
11362,1275,2022-10-08,7025.18,Delivered,Patna
11363,1357,2023-12-27,48091.44,Delivered,Ahmedabad
11364,1479,2023-05-23,35484.67,Shipped,Faridabad
11365,1945,2022-07-17,39539.55,Delivered,Chennai
11366,1704,2022-10-15,7990.96,Delivered,Delhi
11367,1598,2023-08-25,65154.86,Delivered,Delhi
11368,1977,2023-05-15,17051.32,Shipped,Bangalore
11369,1434,2023-09-03,72524.65,Delivered,Kolkata
11370,1638,2022-04-21,40528.64,Shipped,Bangalore
11371,1205,2023-08-04,63966.91,Delivered,Nagpur
11372,1461,2022-06-21,3340.34,Cancelled,Mumbai
11373,1260,2023-08-24,63357.30,Cancelled,Indore
11374,1847,2023-10-23,89847.55,Cancelled,Nashik
11375,1361,2023-02-12,58074.65,Delivered,Surat
11376,1829,2022-11-27,61477.21,Delivered,Kolkata
11377,1367,2022-09-09,40364.41,Delivered,Ludhiana
11378,1381,2022-05-29,13038.22,Delivered,Vadodara
11379,1010,2022-11-23,36931.32,Delivered,Nagpur
11380,1219,2023-04-22,44648.64,Delivered,Bhopal
11381,1921,2022-08-27,33592.50,Shipped,Delhi
11382,1291,2023-09-09,38736.74,Delivered,Lucknow
11383,1106,2023-07-29,13801.64,Cancelled,Chennai
11384,1969,2023-11-19,14719.38,Shipped,Kolkata
11385,1699,2023-03-22,113057.00,Delivered,Chennai
11386,1203,2022-07-21,74672.01,Shipped,Ahmedabad
11387,1511,2022-02-17,43136.47,Shipped,Nagpur
11388,1123,2022-05-08,43279.85,Cancelled,Indore
11389,1335,2023-08-29,40600.23,Cancelled,Nagpur
11390,1022,2022-10-19,36564.80,Cancelled,Bangalore
11391,1005,2023-04-18,49543.19,Shipped,Mumbai
11392,1038,2023-07-01,68608.67,Delivered,Jaipur
11393,1346,2023-10-23,15261.75,Shipped,Patna
11394,1098,2023-03-02,84865.40,Delivered,Ludhiana
11395,1325,2022-12-21,94170.95,Cancelled,Indore
11396,1794,2022-11-17,44152.80,Delivered,Vadodara
11397,1403,2022-11-02,1230.80,Shipped,Nashik
11398,1506,2023-10-19,18944.04,Delivered,Bhopal
11399,1864,2023-01-18,18871.22,Delivered,Ahmedabad
11400,1030,2022-08-18,21658.26,Delivered,Mumbai
11401,1143,2022-04-18,28080.95,Shipped,Ludhiana
11402,1232,2022-06-24,20553.64,Delivered,Ludhiana
11403,1836,2023-07-05,26541.68,Delivered,Delhi
11404,1266,2022-02-14,63712.08,Delivered,Indore
11405,1077,2022-09-28,21271.59,Cancelled,Nagpur
11406,1811,2023-01-24,99951.29,Delivered,Vadodara
11407,1948,2022-05-22,44180.40,Delivered,Agra
11408,1130,2022-11-23,32362.49,Cancelled,Ahmedabad
11409,1910,2023-02-28,51000.12,Delivered,Kolkata
11410,1535,2023-06-25,47430.44,Shipped,Patna
11411,1678,2023-05-17,14945.02,Delivered,Lucknow
11412,1792,2023-05-10,40445.55,Delivered,Bhopal
11413,1785,2022-10-31,36573.06,Delivered,Faridabad
11414,1572,2022-09-06,43931.60,Delivered,Bhopal
11415,1712,2022-03-21,35863.53,Shipped,Nashik
11416,1062,2022-08-06,26545.78,Delivered,Nagpur
11417,1480,2023-01-30,85422.00,Delivered,Patna
11418,1349,2022-08-02,16120.08,Cancelled,Patna
11419,1527,2022-11-17,4270.10,Delivered,Agra
11420,1726,2023-04-10,51257.34,Cancelled,Nashik
11421,1109,2022-05-14,19172.30,Delivered,Mumbai
11422,1395,2023-04-09,9638.70,Cancelled,Indore
11423,1208,2023-02-14,9740.53,Delivered,Bangalore
11424,1434,2022-06-18,35163.42,Cancelled,Kolkata
11425,1664,2022-04-15,3964.20,Delivered,Hyderabad
11426,1763,2022-04-23,40138.93,Shipped,Patna
11427,1192,2022-10-01,73188.75,Cancelled,Jaipur
11428,1464,2022-12-27,6124.43,Cancelled,Bhopal
11429,1087,2022-12-29,14367.69,Delivered,Agra
11430,1407,2023-05-30,18036.25,Delivered,Chennai
11431,1055,2023-03-28,79843.56,Delivered,Indore
11432,1051,2023-10-27,74334.56,Shipped,Vadodara
11433,1199,2022-10-29,95902.67,Delivered,Agra
11434,1609,2022-10-10,23445.26,Shipped,Hyderabad
11435,1532,2023-03-20,12730.03,Delivered,Pune
11436,1662,2022-09-12,126586.55,Delivered,Patna
11437,1118,2022-02-24,55439.10,Cancelled,Delhi
11438,1273,2022-09-02,60127.36,Delivered,Pune
11439,1283,2022-08-20,26627.88,Shipped,Pune
11440,1402,2023-02-07,106872.19,Delivered,Surat
11441,1508,2022-07-30,15480.66,Delivered,Jaipur
11442,1356,2023-10-15,82790.34,Cancelled,Surat
11443,1295,2022-01-04,62292.46,Cancelled,Pune
11444,1930,2023-12-19,1230.80,Delivered,Patna
11445,1874,2023-12-06,9609.62,Delivered,Pune
11446,1698,2022-03-13,72848.52,Delivered,Hyderabad
11447,1922,2023-04-12,2782.42,Delivered,Lucknow
11448,1683,2023-05-01,56203.64,Delivered,Bhopal
11449,1182,2022-09-28,13512.13,Delivered,Vadodara
11450,1696,2022-01-10,24186.57,Shipped,Ahmedabad
11451,1598,2022-01-02,41190.85,Delivered,Delhi
11452,1484,2022-04-23,15368.88,Delivered,Indore
11453,1581,2023-11-28,24772.64,Delivered,Ahmedabad
11454,1538,2023-05-31,36953.89,Delivered,Pune
11455,1794,2022-04-07,53531.41,Delivered,Vadodara
11456,1464,2023-05-18,23149.01,Cancelled,Bhopal
11457,1264,2023-11-11,19018.70,Delivered,Bangalore
11458,1470,2022-01-14,32037.40,Delivered,Bangalore
11459,1728,2022-12-08,558.76,Cancelled,Delhi
11460,1496,2022-04-26,35114.24,Cancelled,Vadodara
11461,1746,2023-10-18,29562.56,Shipped,Hyderabad
11462,1877,2022-08-14,8238.17,Delivered,Nashik
11463,1366,2023-05-25,42340.20,Cancelled,Surat
11464,1759,2023-12-14,71754.38,Delivered,Faridabad
11465,1212,2022-04-02,90786.26,Shipped,Indore
11466,1655,2022-04-21,6229.70,Cancelled,Bhopal
11467,1921,2023-04-06,44780.79,Cancelled,Delhi
11468,1180,2022-09-29,21537.36,Delivered,Ahmedabad
11469,1910,2022-12-06,54919.79,Shipped,Kolkata
11470,1968,2022-10-10,52653.20,Delivered,Kolkata
11471,1594,2023-06-17,25638.50,Cancelled,Mumbai
11472,1126,2023-03-20,31230.29,Cancelled,Bangalore
11473,1992,2022-12-22,6193.16,Delivered,Vadodara
11474,1511,2023-12-03,28386.14,Delivered,Nagpur
11475,1536,2022-10-24,54220.86,Delivered,Lucknow
11476,1311,2023-05-14,13317.72,Delivered,Agra
11477,1016,2023-04-10,26358.69,Delivered,Jaipur
11478,1846,2023-08-31,1370.49,Shipped,Nagpur
11479,1314,2022-01-06,9910.50,Delivered,Ludhiana
11480,1052,2022-09-15,98878.40,Delivered,Nashik
11481,1805,2023-05-30,70014.71,Cancelled,Delhi
11482,1159,2022-03-30,80155.19,Delivered,Kolkata
11483,1751,2022-07-21,18282.40,Delivered,Bhopal
11484,1298,2022-08-13,40302.46,Delivered,Nagpur
11485,1255,2023-11-26,65890.81,Shipped,Nashik
11486,1409,2022-04-11,61889.97,Delivered,Mumbai
11487,1612,2022-11-15,38863.39,Shipped,Surat
11488,1696,2022-11-27,8070.93,Delivered,Ahmedabad
11489,1700,2022-07-24,56603.79,Shipped,Bangalore
11490,1568,2022-07-24,65167.13,Delivered,Jaipur
11491,1305,2023-08-04,38560.48,Shipped,Surat
11492,1559,2022-07-07,43199.91,Shipped,Indore
11493,1099,2022-05-22,28262.85,Delivered,Patna
11494,1516,2023-12-03,1607.75,Shipped,Agra
11495,1363,2023-03-14,37525.23,Shipped,Agra
11496,1473,2022-01-29,94777.17,Delivered,Kolkata
11497,1981,2023-03-08,12730.03,Delivered,Kolkata
11498,1630,2022-11-06,27089.82,Cancelled,Ludhiana
11499,1525,2023-01-18,74277.68,Cancelled,Ludhiana
11500,1922,2023-08-03,5710.44,Delivered,Lucknow
11501,1774,2023-02-07,23591.13,Delivered,Mumbai
11502,1474,2023-06-15,37668.31,Delivered,Nashik
11503,1087,2022-02-26,2239.44,Delivered,Agra
11504,1342,2023-09-01,48313.82,Delivered,Patna
