order_id,customer_id,order_date,total_amount,status,city
10488,1079,2022-02-16,35178.06,Cancelled,Nagpur
10489,1436,2023-02-27,44915.14,Cancelled,Agra
10490,1833,2022-09-17,43901.05,Cancelled,Nagpur
10491,1084,2023-05-31,36581.26,Shipped,Agra
10492,1184,2022-07-06,48111.45,Delivered,Jaipur
10493,1086,2023-03-03,19435.43,Delivered,Ludhiana
10494,1322,2023-08-25,41216.62,Shipped,Surat
10495,1639,2022-09-29,23482.21,Delivered,Jaipur
10496,1217,2022-07-09,20033.83,Cancelled,Lucknow
10497,1266,2023-11-21,46532.53,Cancelled,Indore
10498,1019,2022-01-06,72488.34,Delivered,Patna
10499,1176,2023-11-03,112730.38,Shipped,Hyderabad
10500,1890,2023-11-05,5491.50,Cancelled,Lucknow
10501,1744,2023-05-14,25663.42,Cancelled,Kolkata
10502,1370,2023-12-09,60304.93,Shipped,Faridabad
10503,1824,2022-11-06,32851.64,Delivered,Vadodara
10504,1015,2022-07-15,17764.91,Delivered,Patna
10505,1713,2022-07-12,7609.20,Delivered,Indore
10506,1493,2023-10-27,43215.92,Delivered,Kolkata
10507,1447,2023-10-04,698.45,Cancelled,Delhi
10508,1196,2022-03-30,28871.23,Shipped,Pune
10509,1152,2023-05-01,52652.62,Delivered,Ludhiana
10510,1171,2022-06-06,1982.10,Shipped,Ludhiana
10511,1987,2023-05-12,31440.25,Shipped,Indore
10512,1600,2022-09-06,52759.03,Cancelled,Surat
10513,1850,2023-02-06,89461.92,Delivered,Nashik
10514,1106,2023-10-08,9518.55,Shipped,Chennai
10515,1426,2023-05-23,1865.67,Cancelled,Indore
10516,1749,2023-07-22,66710.98,Delivered,Faridabad
10517,1500,2023-02-14,36820.35,Cancelled,Bhopal
10518,1743,2023-09-19,44641.12,Shipped,Chennai
10519,1238,2022-03-04,42792.57,Shipped,Agra
10520,1591,2022-11-20,31855.98,Delivered,Jaipur
10521,1915,2023-10-26,14377.85,Shipped,Jaipur
10522,1120,2023-05-22,5440.73,Delivered,Nashik
10523,1460,2023-12-16,31700.54,Delivered,Ludhiana
10524,1295,2022-07-16,8981.10,Shipped,Pune
10525,1238,2023-06-04,21615.39,Delivered,Agra
10526,1944,2023-09-09,32714.87,Shipped,Lucknow
10527,1135,2022-10-28,33550.47,Shipped,Bangalore
10528,1983,2023-03-03,2123.80,Delivered,Delhi
10529,1816,2023-04-29,55330.18,Delivered,Bangalore
10530,1637,2022-08-01,22003.19,Delivered,Chennai
10531,1684,2023-05-10,57869.34,Delivered,Patna
10532,1161,2023-09-13,62168.45,Shipped,Faridabad
10533,1966,2023-05-21,40142.56,Delivered,Bangalore
10534,1571,2022-02-18,9609.62,Delivered,Kolkata
10535,1903,2022-09-25,20949.56,Delivered,Surat
10536,1179,2023-05-31,12201.24,Delivered,Kolkata
10537,1346,2023-03-17,28960.78,Delivered,Patna
10538,1124,2023-07-30,52965.17,Delivered,Hyderabad
10539,1349,2022-12-30,52297.33,Cancelled,Patna
10540,1274,2022-06-04,42791.22,Cancelled,Pune
10541,1619,2023-11-17,63541.50,Delivered,Vadodara
10542,1949,2023-03-25,57624.53,Delivered,Agra
10543,1999,2022-04-19,17360.35,Cancelled,Mumbai
10544,1801,2022-04-15,70994.39,Delivered,Ludhiana
10545,1520,2022-04-18,72487.92,Delivered,Kolkata
10546,1892,2022-07-30,52555.14,Delivered,Indore
10547,1746,2022-10-27,22139.49,Cancelled,Hyderabad
10548,1511,2022-04-12,32168.80,Delivered,Nagpur
10549,1343,2022-05-22,19172.30,Delivered,Bangalore
10550,1450,2023-03-02,56999.95,Delivered,Faridabad
10551,1252,2023-05-01,3185.70,Cancelled,Indore
10552,1176,2022-03-29,35833.64,Shipped,Hyderabad
10553,1370,2023-10-07,11564.84,Delivered,Faridabad
10554,1772,2023-06-27,32308.40,Delivered,Mumbai
10555,1142,2023-03-16,21572.28,Shipped,Kolkata
10556,1920,2023-04-15,29215.35,Cancelled,Delhi
10557,1814,2023-11-30,24982.64,Delivered,Delhi
10558,1454,2022-05-30,48890.18,Cancelled,Nagpur
10559,1967,2022-03-13,25389.47,Delivered,Pune
10560,1412,2022-06-18,53147.75,Shipped,Ahmedabad
10561,1778,2022-02-07,35856.24,Delivered,Bangalore
10562,1925,2023-08-12,100503.44,Cancelled,Pune
10563,1997,2022-10-30,50177.55,Cancelled,Chennai
10564,1895,2022-11-08,55448.91,Delivered,Hyderabad
10565,1932,2022-12-19,47441.76,Delivered,Surat
10566,1922,2023-06-25,8637.10,Delivered,Lucknow
10567,1718,2023-02-18,13759.50,Delivered,Faridabad
10568,1909,2023-07-12,34400.57,Cancelled,Chennai
10569,1668,2023-03-29,3185.70,Shipped,Vadodara
10570,1795,2022-07-22,5946.30,Delivered,Agra
10571,1038,2023-07-05,19476.90,Delivered,Jaipur
10572,1533,2023-07-08,18661.16,Delivered,Agra
10573,1524,2023-07-20,70254.64,Delivered,Surat
10574,1776,2023-10-13,34291.88,Delivered,Mumbai
10575,1912,2023-07-07,47412.62,Delivered,Lucknow
10576,1853,2022-11-08,48702.65,Cancelled,Agra
10577,1114,2022-03-03,25472.63,Delivered,Patna
10578,1643,2023-06-04,25683.31,Delivered,Surat
10579,1775,2023-10-29,4120.81,Shipped,Hyderabad
10580,1306,2023-08-10,25638.50,Shipped,Chennai
10581,1348,2022-08-30,98680.31,Cancelled,Bangalore
10582,1580,2023-10-05,49439.74,Cancelled,Mumbai
10583,1240,2022-12-25,42738.82,Cancelled,Surat
10584,1689,2022-05-24,89524.17,Cancelled,Faridabad
10585,1756,2022-09-11,29476.79,Cancelled,Delhi
10586,1597,2022-07-17,27221.50,Delivered,Ludhiana
10587,1466,2022-04-11,17874.69,Shipped,Hyderabad
10588,1849,2023-02-26,82742.62,Delivered,Vadodara
10589,1436,2022-05-14,42729.09,Shipped,Agra
10590,1080,2023-01-14,13889.54,Shipped,Mumbai
10591,1603,2023-07-27,43261.87,Shipped,Lucknow
10592,1893,2022-09-28,15224.47,Shipped,Ahmedabad
10593,1451,2023-12-07,25557.54,Shipped,Surat
10594,1750,2023-03-03,45960.85,Delivered,Ahmedabad
10595,1518,2022-05-11,52337.48,Shipped,Patna
10596,1133,2023-12-23,38693.61,Cancelled,Vadodara
10597,1121,2023-12-13,40914.03,Shipped,Pune
10598,1034,2022-06-10,6423.62,Delivered,Kolkata
10599,1944,2022-05-02,19270.86,Shipped,Lucknow
10600,1113,2022-05-04,25461.96,Delivered,Indore
10601,1042,2023-06-20,50698.56,Delivered,Hyderabad
10602,1313,2023-01-19,52792.81,Shipped,Jaipur
10603,1029,2022-05-27,50312.35,Cancelled,Agra
10604,1432,2022-02-19,17800.44,Delivered,Agra
10605,1911,2022-10-18,28828.82,Shipped,Ahmedabad
10606,1003,2022-05-06,9251.08,Delivered,Jaipur
10607,1892,2022-02-15,23330.34,Cancelled,Indore
10608,1318,2023-08-03,14311.14,Delivered,Nashik
10609,1801,2023-01-22,28907.42,Cancelled,Ludhiana
10610,1136,2022-05-22,34940.45,Shipped,Jaipur
10611,1780,2023-04-06,51772.61,Delivered,Delhi
10612,1888,2022-11-30,1286.20,Cancelled,Bhopal
10613,1681,2023-10-01,61458.14,Delivered,Vadodara
10614,1922,2023-02-09,51478.03,Delivered,Lucknow
10615,1982,2023-11-18,52116.07,Delivered,Vadodara
10616,1662,2022-04-01,4946.05,Delivered,Patna
10617,1586,2023-10-08,64685.18,Delivered,Jaipur
10618,1575,2023-10-23,12479.63,Cancelled,Lucknow
10619,1088,2022-07-17,44366.19,Cancelled,Pune
10620,1591,2022-02-24,77259.85,Cancelled,Jaipur
10621,1194,2023-05-03,7607.48,Delivered,Surat
10622,1124,2023-11-06,28820.52,Delivered,Hyderabad
10623,1986,2022-01-20,6391.05,Delivered,Delhi
10624,1252,2023-12-24,79614.72,Cancelled,Indore
10625,1455,2022-03-28,44177.92,Cancelled,Ahmedabad
10626,1329,2023-02-16,5564.84,Shipped,Lucknow
10627,1883,2022-01-24,53625.90,Delivered,Chennai
10628,1425,2022-01-25,1982.10,Delivered,Bhopal
10629,1392,2022-09-21,40046.75,Delivered,Lucknow
10630,1555,2022-06-22,37981.65,Delivered,Vadodara
10631,1262,2022-04-02,45681.65,Shipped,Vadodara
10632,1695,2022-06-23,8291.05,Delivered,Jaipur
10633,1186,2022-01-28,21746.83,Delivered,Vadodara
10634,1400,2022-04-12,9167.44,Shipped,Hyderabad
10635,1915,2022-11-28,12786.91,Delivered,Jaipur
10636,1054,2022-07-27,46955.72,Cancelled,Bangalore
10637,1601,2022-08-31,6193.16,Cancelled,Hyderabad
10638,1395,2022-04-28,7097.57,Delivered,Indore
10639,1476,2023-07-21,26532.04,Shipped,Indore
10640,1030,2023-02-22,14167.83,Delivered,Mumbai
10641,1276,2023-07-22,56732.17,Delivered,Bangalore
10642,1253,2023-07-23,55589.33,Delivered,Bangalore
10643,1312,2023-08-05,18272.66,Delivered,Chennai
10644,1867,2023-10-14,48421.13,Delivered,Vadodara
10645,1383,2023-07-08,70082.27,Delivered,Faridabad
10646,1551,2023-03-10,19626.68,Cancelled,Lucknow
10647,1463,2022-02-12,44099.02,Shipped,Faridabad
10648,1985,2023-09-28,59818.72,Delivered,Nashik
10649,1001,2022-03-03,47054.10,Shipped,Jaipur
10650,1280,2023-09-05,80070.48,Shipped,Surat
10651,1360,2023-10-10,42774.55,Cancelled,Pune
10652,1289,2022-02-16,16767.98,Cancelled,Bangalore
10653,1577,2022-03-13,82624.12,Shipped,Lucknow
10654,1716,2022-05-06,41162.01,Cancelled,Kolkata
10655,1287,2023-03-19,49982.44,Cancelled,Chennai
10656,1981,2022-11-22,15014.92,Delivered,Kolkata
10657,1651,2022-09-25,73413.76,Shipped,Pune
10658,1280,2022-09-09,23956.21,Delivered,Surat
10659,1350,2022-08-04,18736.97,Cancelled,Pune
10660,1337,2022-01-17,15107.77,Delivered,Nashik
10661,1662,2022-01-03,60811.09,Delivered,Patna
10662,1924,2022-01-10,78128.60,Shipped,Nagpur
10663,1570,2023-12-15,12281.18,Shipped,Bangalore
10664,1552,2022-03-25,30215.54,Delivered,Ahmedabad
10665,1552,2022-02-01,35127.12,Shipped,Ahmedabad
10666,1689,2022-05-07,25574.99,Shipped,Faridabad
10667,1848,2023-09-08,59840.00,Delivered,Agra
10668,1860,2023-12-15,31631.64,Delivered,Indore
10669,1474,2023-01-15,17160.33,Shipped,Nashik
10670,1010,2022-08-15,79985.82,Delivered,Nagpur
10671,1697,2023-12-28,19948.62,Delivered,Nashik
10672,1836,2023-09-21,19960.02,Delivered,Delhi
10673,1240,2023-05-21,107932.67,Delivered,Surat
10674,1288,2023-05-20,16202.35,Cancelled,Nagpur
10675,1215,2022-01-08,91619.37,Shipped,Vadodara
10676,1114,2022-10-12,28821.19,Shipped,Patna
10677,1175,2023-07-20,75738.33,Cancelled,Lucknow
10678,1689,2023-11-30,18488.40,Delivered,Faridabad
10679,1067,2023-08-26,43708.25,Delivered,Bangalore
10680,1131,2022-09-23,5127.70,Delivered,Patna
10681,1903,2023-06-20,75722.48,Delivered,Surat
10682,1197,2023-11-26,51145.82,Cancelled,Jaipur
10683,1630,2022-09-16,36044.92,Shipped,Ludhiana
10684,1003,2023-03-14,73831.52,Delivered,Jaipur
10685,1875,2022-11-27,15727.42,Shipped,Pune
10686,1281,2022-05-05,26168.55,Shipped,Hyderabad
10687,1508,2023-01-06,61093.13,Delivered,Jaipur
10688,1906,2022-08-18,5576.87,Shipped,Bhopal
10689,1546,2023-04-05,61900.80,Shipped,Patna
10690,1200,2022-12-09,13801.64,Cancelled,Lucknow
10691,1828,2022-01-26,33699.84,Delivered,Nashik
10692,1707,2023-03-10,103473.19,Delivered,Indore
10693,1202,2022-06-18,39169.39,Delivered,Nashik
10694,1642,2023-10-03,51640.83,Shipped,Delhi
10695,1443,2022-01-25,41729.61,Delivered,Pune
10696,1861,2022-09-14,1158.09,Shipped,Patna
10697,1245,2022-12-15,32952.68,Delivered,Lucknow
10698,1533,2022-08-31,47162.24,Cancelled,Agra
10699,1635,2023-03-26,66437.77,Shipped,Nashik
10700,1593,2022-05-08,11123.72,Delivered,Jaipur
10701,1939,2022-02-04,29596.94,Delivered,Indore
10702,1802,2022-05-11,61326.66,Shipped,Nashik
10703,1057,2022-11-05,38246.12,Shipped,Ludhiana
10704,1068,2022-04-15,7928.40,Cancelled,Chennai
10705,1054,2022-10-29,23135.20,Shipped,Bangalore
10706,1099,2023-09-25,50326.36,Delivered,Patna
10707,1886,2023-09-06,27408.99,Cancelled,Bhopal
10708,1011,2023-04-10,22932.50,Shipped,Lucknow
10709,1902,2023-09-28,20206.30,Delivered,Ludhiana
10710,1667,2023-11-23,3316.42,Shipped,Faridabad
10711,1530,2022-12-03,27901.21,Delivered,Vadodara
10712,1106,2022-01-13,9514.80,Delivered,Chennai
10713,1608,2022-07-18,19270.86,Delivered,Agra
10714,1653,2023-06-06,30743.43,Shipped,Hyderabad
10715,1493,2023-09-28,3953.57,Delivered,Kolkata
10716,1141,2022-02-15,37231.32,Delivered,Surat
10717,1599,2023-03-23,86169.62,Delivered,Ahmedabad
10718,1319,2023-08-21,33272.85,Delivered,Surat
10719,1151,2023-04-26,82071.41,Delivered,Hyderabad
10720,1299,2023-01-13,419.07,Cancelled,Pune
10721,1601,2023-11-05,6944.14,Delivered,Hyderabad
10722,1244,2023-06-04,3940.60,Cancelled,Hyderabad
10723,1880,2022-02-25,23286.32,Delivered,Agra
10724,2000,2022-07-25,30141.17,Delivered,Surat
10725,1805,2022-03-12,73228.25,Shipped,Delhi
10726,1712,2023-12-10,28927.15,Cancelled,Nashik
10727,1710,2022-12-06,49844.10,Cancelled,Nagpur
10728,1987,2022-12-10,14031.34,Shipped,Indore
10729,1337,2022-06-16,15403.24,Delivered,Nashik
10730,1508,2022-08-13,51494.17,Delivered,Jaipur
10731,1710,2022-08-24,20494.08,Delivered,Nagpur
10732,1245,2023-05-08,1658.21,Delivered,Lucknow
10733,1827,2023-01-20,26563.39,Delivered,Ahmedabad
10734,1846,2022-01-07,69844.54,Delivered,Nagpur
10735,1367,2022-01-31,35804.97,Delivered,Ludhiana
10736,1298,2023-03-27,49370.01,Cancelled,Nagpur
10737,1935,2023-01-04,83587.12,Delivered,Faridabad
10738,1204,2022-07-22,9141.20,Delivered,Faridabad
10739,1907,2022-09-26,5559.68,Delivered,Chennai
10740,1868,2023-07-22,7025.18,Delivered,Ludhiana
10741,1023,2022-06-30,23004.15,Delivered,Bhopal
10742,1022,2023-11-25,21615.39,Delivered,Bangalore
10743,1347,2022-08-04,7658.14,Delivered,Vadodara
10744,1379,2023-01-17,11403.08,Cancelled,Surat
10745,1819,2023-10-01,42950.98,Delivered,Hyderabad
10746,1122,2022-05-28,79944.60,Delivered,Hyderabad
10747,1814,2022-07-14,75685.18,Shipped,Delhi
10748,1712,2023-01-19,24250.88,Shipped,Nashik
10749,1652,2022-09-08,15403.24,Cancelled,Ahmedabad
10750,1602,2022-07-13,6200.52,Delivered,Surat
10751,1809,2022-06-02,3340.34,Delivered,Bangalore
10752,1645,2022-10-14,104320.61,Cancelled,Kolkata
10753,1992,2023-08-22,26053.11,Delivered,Vadodara
10754,1745,2022-03-25,69992.01,Cancelled,Surat
10755,1067,2022-06-21,71950.77,Cancelled,Bangalore
10756,1384,2023-05-26,82216.20,Delivered,Jaipur
10757,1330,2023-12-31,4590.72,Shipped,Patna
10758,1733,2023-05-22,95359.59,Cancelled,Surat
10759,1411,2023-10-16,29591.64,Cancelled,Pune
10760,1666,2022-02-07,39669.71,Delivered,Faridabad
10761,1463,2022-08-29,56841.47,Delivered,Faridabad
10762,1436,2023-01-22,59802.60,Delivered,Agra
10763,1261,2023-07-18,12331.74,Delivered,Chennai
10764,1303,2023-04-01,7372.48,Delivered,Jaipur
10765,1598,2022-02-12,3043.68,Cancelled,Delhi
10766,1345,2023-03-13,6650.22,Shipped,Vadodara
10767,1419,2023-01-12,67014.02,Delivered,Kolkata
10768,1280,2023-01-27,65126.11,Shipped,Surat
10769,1240,2022-09-29,47075.37,Delivered,Surat
10770,1924,2022-03-26,34847.91,Cancelled,Nagpur
10771,1526,2023-07-14,36303.62,Delivered,Indore
10772,1949,2022-08-22,23326.45,Delivered,Agra
10773,1369,2022-02-09,40450.52,Delivered,Kolkata
10774,1202,2023-11-23,12201.24,Delivered,Nashik
10775,1764,2023-12-01,27770.62,Delivered,Ludhiana
10776,1723,2023-09-11,15888.14,Cancelled,Surat
10777,1935,2022-09-25,41190.85,Delivered,Faridabad
10778,1289,2022-12-21,57744.08,Shipped,Bangalore
10779,1969,2023-02-20,43683.50,Delivered,Kolkata
10780,1484,2023-11-01,106917.77,Delivered,Indore
10781,1887,2023-02-12,13606.14,Delivered,Agra
10782,1486,2022-08-28,21935.36,Cancelled,Agra
10783,1776,2023-04-25,62169.23,Shipped,Mumbai
10784,1349,2022-03-29,9192.17,Delivered,Patna
10785,1440,2023-12-16,6658.86,Shipped,Nashik
10786,1461,2023-07-26,42547.51,Delivered,Mumbai
10787,1592,2022-05-12,22875.16,Delivered,Jaipur
10788,1512,2023-11-06,32153.29,Delivered,Vadodara
10789,1231,2023-03-06,42151.44,Shipped,Hyderabad
10790,1782,2023-12-09,15908.20,Delivered,Vadodara
10791,1602,2022-01-24,31228.30,Delivered,Surat
10792,1945,2022-05-23,22919.52,Delivered,Chennai
10793,1582,2023-10-07,52788.43,Cancelled,Delhi
10794,1588,2023-02-05,17871.54,Delivered,Delhi
10795,1972,2023-02-05,16701.70,Shipped,Ludhiana
10796,1193,2023-05-02,57375.25,Cancelled,Patna
10797,1986,2023-04-08,32807.29,Delivered,Delhi
10798,1096,2022-06-25,34655.15,Cancelled,Kolkata
10799,1182,2022-02-02,22653.24,Cancelled,Vadodara
10800,1501,2022-01-28,27127.15,Delivered,Ahmedabad
10801,1934,2023-01-31,70060.73,Delivered,Surat
10802,1299,2023-11-07,32086.10,Shipped,Pune
10803,1059,2023-01-13,76643.68,Delivered,Patna
10804,1335,2023-02-25,29794.84,Delivered,Nagpur
10805,1133,2023-07-04,4321.01,Delivered,Vadodara
10806,1399,2022-07-31,99080.88,Delivered,Jaipur
10807,1318,2023-03-19,41733.37,Shipped,Nashik
10808,1163,2023-09-11,28255.99,Delivered,Bhopal
10809,1602,2022-07-27,19724.64,Shipped,Surat
10810,1283,2022-07-26,27543.74,Delivered,Pune
10811,1457,2022-03-07,20512.10,Cancelled,Agra
10812,1827,2022-09-10,16973.70,Cancelled,Ahmedabad
10813,1901,2023-05-18,23419.62,Cancelled,Mumbai
10814,1041,2022-04-04,19680.60,Shipped,Vadodara
10815,1356,2023-12-19,27408.99,Delivered,Surat
10816,1401,2023-09-20,37720.56,Delivered,Vadodara
10817,1426,2022-09-13,42727.66,Cancelled,Indore
10818,1751,2023-03-19,55759.86,Delivered,Bhopal
10819,1716,2023-08-06,31012.01,Delivered,Kolkata
10820,1246,2022-06-11,43810.94,Cancelled,Kolkata
10821,1299,2023-11-14,21075.54,Delivered,Pune
10822,1931,2023-05-21,41061.39,Cancelled,Nashik
10823,1125,2023-01-13,12386.32,Delivered,Delhi
10824,1517,2022-11-30,81987.23,Delivered,Bhopal
10825,1259,2022-08-01,10923.90,Shipped,Vadodara
10826,1028,2022-03-16,68968.32,Shipped,Ludhiana
10827,1391,2022-12-18,29527.57,Delivered,Faridabad
10828,1407,2022-02-08,48216.68,Delivered,Chennai
10829,1727,2022-05-20,29648.43,Shipped,Faridabad
10830,1497,2023-04-18,56273.63,Cancelled,Vadodara
10831,1673,2022-09-06,35048.91,Shipped,Indore
10832,1144,2023-04-28,27097.44,Delivered,Jaipur
10833,1175,2022-01-19,39722.87,Delivered,Lucknow
10834,1302,2022-05-08,18333.80,Shipped,Patna
10835,1173,2022-03-21,25909.96,Delivered,Agra
10836,1694,2022-10-07,23805.74,Delivered,Agra
10837,1183,2022-08-10,59947.79,Cancelled,Surat
10838,1222,2023-03-29,59580.42,Cancelled,Agra
10839,1657,2023-11-10,57162.62,Delivered,Ludhiana
10840,1400,2023-12-08,9219.86,Delivered,Hyderabad
10841,1613,2022-01-05,42103.02,Shipped,Vadodara
10842,1786,2022-07-26,79278.60,Delivered,Kolkata
10843,1931,2022-09-02,38557.71,Delivered,Nashik
10844,1432,2022-01-29,26900.80,Delivered,Agra
10845,1841,2022-07-16,28254.15,Delivered,Lucknow
10846,1226,2022-04-09,79351.75,Delivered,Surat
10847,1742,2022-06-21,15744.48,Cancelled,Lucknow
10848,1111,2022-12-01,88326.11,Delivered,Vadodara
10849,1640,2022-08-01,62125.39,Shipped,Indore
10850,1962,2023-03-15,50838.90,Delivered,Surat
10851,1109,2023-01-01,66113.26,Delivered,Mumbai
10852,1412,2023-11-01,3359.16,Shipped,Ahmedabad
10853,1218,2023-04-15,5738.40,Delivered,Jaipur
10854,1666,2023-10-01,60292.07,Delivered,Faridabad
10855,1907,2022-08-12,6944.14,Cancelled,Chennai
10856,1512,2022-04-15,48256.23,Cancelled,Vadodara
10857,1176,2022-09-15,30237.68,Cancelled,Hyderabad
10858,1333,2023-10-09,80241.68,Delivered,Mumbai
10859,1341,2022-06-29,35864.27,Delivered,Lucknow
10860,1872,2023-11-14,52488.78,Delivered,Pune
10861,1019,2023-09-16,26014.38,Shipped,Patna
10862,1392,2023-06-08,95828.72,Delivered,Lucknow
10863,1516,2023-08-25,2069.84,Delivered,Agra
10864,1239,2022-01-22,30150.10,Delivered,Surat
10865,1317,2022-08-31,47254.10,Delivered,Bangalore
10866,1635,2022-03-23,29535.36,Delivered,Nashik
10867,1511,2022-10-31,71323.54,Shipped,Nagpur
10868,1210,2023-10-20,97833.15,Cancelled,Ludhiana
10869,1969,2023-03-31,38525.04,Delivered,Kolkata
10870,1138,2022-10-12,4590.72,Delivered,Lucknow
10871,1534,2023-03-01,32121.83,Delivered,Agra
10872,1769,2022-01-25,83052.72,Delivered,Bhopal
10873,1351,2022-09-06,7912.89,Delivered,Ludhiana
10874,1929,2023-11-12,75226.94,Delivered,Ahmedabad
10875,1623,2023-01-26,41644.91,Delivered,Jaipur
10876,1453,2023-10-07,40897.61,Shipped,Hyderabad
10877,1072,2022-07-17,28781.92,Delivered,Nagpur
10878,1961,2022-07-29,82539.76,Delivered,Nashik
10879,1607,2023-07-17,3964.20,Delivered,Ahmedabad
10880,1242,2023-06-04,83330.15,Shipped,Bhopal
10881,1319,2022-06-18,67085.85,Delivered,Surat
10882,1435,2022-06-30,76798.17,Delivered,Faridabad
10883,1293,2023-08-14,52579.87,Delivered,Agra
10884,1279,2023-05-08,52149.36,Delivered,Bangalore
10885,1408,2023-01-22,50390.13,Shipped,Surat
10886,1433,2023-06-02,11440.22,Shipped,Delhi
10887,1779,2022-06-09,14706.16,Shipped,Indore
10888,1021,2023-01-26,28272.03,Delivered,Indore
10889,1778,2022-11-04,38167.67,Delivered,Bangalore
10890,1567,2022-06-29,13603.67,Shipped,Lucknow
10891,1314,2023-04-10,57998.81,Cancelled,Ludhiana
10892,1621,2023-05-08,36545.32,Delivered,Mumbai
10893,1733,2023-04-26,41387.89,Delivered,Surat
10894,1005,2022-01-14,36655.83,Delivered,Mumbai
10895,1504,2023-02-19,20336.94,Shipped,Bangalore
10896,1994,2023-01-18,43956.33,Delivered,Bangalore
10897,1657,2023-08-26,114092.51,Delivered,Ludhiana
10898,1944,2022-05-08,31286.21,Cancelled,Lucknow
10899,1167,2022-07-18,58463.44,Delivered,Bangalore
10900,1790,2022-12-23,64903.22,Shipped,Hyderabad
10901,1651,2023-12-07,32672.19,Delivered,Pune
10902,1667,2023-01-30,43167.99,Delivered,Faridabad
10903,1249,2023-05-05,79766.05,Delivered,Agra
10904,1647,2023-12-25,15555.45,Delivered,Indore
10905,1268,2023-09-12,54873.82,Delivered,Bangalore
10906,1261,2022-09-11,3964.20,Delivered,Chennai
10907,1013,2022-04-30,32766.72,Shipped,Nagpur
10908,1408,2023-12-25,43197.84,Delivered,Surat
10909,1531,2022-07-13,34051.63,Delivered,Lucknow
10910,1850,2023-03-14,279.38,Delivered,Nashik
10911,1513,2023-06-30,18579.48,Shipped,Surat
10912,1601,2022-11-12,12165.14,Delivered,Hyderabad
10913,1112,2023-10-14,19029.60,Delivered,Pune
10914,1834,2022-05-27,5564.84,Delivered,Jaipur
10915,1953,2023-02-12,13759.50,Delivered,Vadodara
10916,1173,2023-05-19,31716.13,Delivered,Agra
10917,1793,2023-12-15,15082.63,Shipped,Bhopal
10918,1671,2022-10-23,67521.41,Delivered,Patna
10919,1181,2023-01-19,42203.17,Delivered,Mumbai
10920,1203,2023-05-14,34188.20,Delivered,Ahmedabad
10921,1462,2023-08-04,29893.11,Delivered,Bangalore
10922,1206,2022-03-02,23591.13,Delivered,Chennai
10923,1266,2023-02-23,139.69,Cancelled,Indore
10924,1112,2023-10-14,60742.00,Delivered,Pune
10925,1088,2023-01-22,47367.01,Delivered,Pune
10926,1351,2022-01-31,33052.51,Shipped,Ludhiana
10927,1497,2023-11-20,90064.61,Delivered,Vadodara
10928,1063,2022-09-30,2786.82,Delivered,Ludhiana
10929,1682,2023-08-20,17590.46,Delivered,Jaipur
10930,1100,2022-08-05,51536.75,Delivered,Faridabad
10931,1385,2023-09-10,45588.82,Delivered,Faridabad
10932,1955,2023-05-13,32118.10,Delivered,Jaipur
10933,1619,2023-03-16,22777.60,Delivered,Vadodara
10934,1323,2022-09-03,32118.10,Shipped,Ahmedabad
10935,1388,2023-09-18,69903.42,Delivered,Delhi
10936,1895,2022-12-05,80905.04,Delivered,Hyderabad
10937,1468,2023-12-17,121285.55,Delivered,Nagpur
10938,1027,2023-09-09,27755.06,Cancelled,Ludhiana
10939,1287,2023-12-18,82261.60,Delivered,Chennai
10940,1378,2023-04-08,40381.61,Shipped,Ludhiana
10941,1528,2023-02-28,51837.37,Delivered,Surat
10942,1654,2022-11-26,22880.44,Delivered,Nashik
10943,1895,2022-02-16,56613.11,Delivered,Hyderabad
10944,1695,2023-03-31,30752.35,Shipped,Jaipur
10945,1410,2023-09-20,43493.16,Delivered,Pune
10946,1439,2023-05-03,32766.72,Delivered,Jaipur
10947,1752,2023-01-30,10255.40,Delivered,Surat
10948,1730,2022-05-27,10660.84,Cancelled,Hyderabad
10949,1804,2023-06-01,39318.36,Shipped,Ludhiana
10950,1816,2022-03-31,31002.60,Cancelled,Bangalore
10951,1896,2023-04-24,56498.32,Shipped,Mumbai
10952,1978,2022-04-29,26068.96,Cancelled,Faridabad
10953,1247,2022-09-07,34504.10,Delivered,Nagpur
10954,1109,2023-03-22,14895.52,Delivered,Mumbai
10955,1165,2022-12-01,33294.30,Delivered,Delhi
10956,1226,2022-09-21,64815.32,Delivered,Surat
10957,1682,2022-05-20,97665.00,Shipped,Jaipur
10958,1093,2023-12-10,36316.49,Delivered,Bangalore
10959,1955,2023-08-13,18831.30,Cancelled,Jaipur
10960,1067,2023-10-22,67733.07,Shipped,Bangalore
10961,1670,2023-10-20,28195.62,Shipped,Ahmedabad
10962,1828,2022-08-27,56551.90,Delivered,Nashik
10963,1298,2022-03-31,82170.19,Delivered,Nagpur
10964,1759,2023-08-30,64326.26,Delivered,Faridabad
10965,1587,2023-01-12,34041.64,Delivered,Ahmedabad
10966,1977,2023-01-25,46892.25,Delivered,Bangalore
10967,1319,2022-03-05,24714.51,Delivered,Surat
10968,1868,2023-02-02,61738.48,Delivered,Ludhiana
10969,1790,2023-01-09,63517.84,Delivered,Hyderabad
10970,1533,2023-11-11,47805.86,Delivered,Agra
10971,1110,2023-02-09,58039.86,Shipped,Agra
10972,1324,2022-05-29,9173.00,Delivered,Nagpur
10973,1858,2022-08-13,50179.13,Shipped,Ahmedabad
10974,1151,2023-09-08,53134.45,Delivered,Hyderabad
